onset	duration	type	choice	rwdval	RT
445011.2343	3	bandit	1	0	1.094
445018.2175	3	bandit	2	10	0.5854
445025.2008	3	bandit	2	0	1.2293
445036.1839	3	bandit	3	0	0.6606
445043.1678	3	bandit	1	10	0.6833
445050.1504	3	bandit	0	0	3.0086
445057.1503	3	bandit	2	10	0.6523
445064.1339	3	bandit	2	10	0.7495
445071.1169	3	bandit	3	0	0.8088
445078.1001	3	bandit	2	10	0.5396
445085.0833	3	bandit	2	0	1.1466
445092.0666	3	bandit	2	0	0.7712
445100.0499	3	bandit	1	0	0.5245
445108.0335	3	bandit	3	10	0.3893
445115.0163	3	bandit	3	10	0.9814
445123.9995	3	bandit	3	10	0.6669
445130.9828	3	bandit	3	0	1.0928
445137.966	3	bandit	3	0	0.6892
445144.9492	3	bandit	1	0	0.4719
445158.9364	3	bandit	2	10	0.5243
445165.9164	3	bandit	2	10	1.0413
445173.8989	3	bandit	2	10	0.615
445180.8822	3	bandit	2	0	0.742
445189.8653	3	bandit	2	10	0.397
445197.8487	3	bandit	2	10	0.4264
445204.8325	3	bandit	2	0	1.0263
445214.8186	3	bandit	2	10	0.5248
445221.7983	3	bandit	2	0	0.8029
445228.7816	3	bandit	1	10	0.7709
445237.7648	3	bandit	1	0	0.4367
445252.498	3	bandit	2	0	1.0637
445260.4813	3	bandit	3	0	0.4722
445269.4644	3	bandit	1	0	0.4266
445277.4476	3	bandit	1	10	0.8614
445284.4309	3	bandit	1	10	0.846
445291.4141	3	bandit	1	0	0.7729
445299.3991	3	bandit	2	0	0.584
445307.381	3	bandit	3	0	0.7338
445315.3638	3	bandit	1	0	0.599
445322.347	3	bandit	3	10	0.7489
445329.3303	3	bandit	3	10	0.9449
445336.3163	3	bandit	3	10	1.1161
445344.2973	3	bandit	3	0	0.5024
445352.2801	3	bandit	3	10	0.4361
445359.2648	3	bandit	3	10	0.7934
445366.2486	3	bandit	3	0	0.7944
445373.2307	3	bandit	2	10	0.4644
445380.2134	3	bandit	2	0	0.7638
445388.1963	3	bandit	1	0	0.4343
445395.1794	3	bandit	3	10	0.5715
445402.1628	3	bandit	3	10	0.4455
445409.1473	3	bandit	3	10	0.7413
445417.1292	3	bandit	3	0	0.6684
445424.1125	3	bandit	3	0	0.7267
