onset	duration	type	choice	rwdval	RT
8277023.875	3	bandit	1	0	0.7119
8277030.853	3	bandit	2	0	0.6339
8277038.837	3	bandit	3	0	0.2483
8277045.82	3	bandit	1	0	0.5091
8277053.803	3	bandit	2	10	0.8928
8277060.787	3	bandit	2	0	0.6102
8277068.773	3	bandit	3	0	0.8011
8277075.753	3	bandit	1	10	1.733
8277083.736	3	bandit	1	0	0.4044
8277090.719	3	bandit	1	10	0.6253
8277100.703	3	bandit	1	0	0.6183
8277107.686	3	bandit	1	10	1.4889
8277114.669	3	bandit	1	10	0.8801
8277121.652	3	bandit	1	0	0.9006
8277131.636	3	bandit	1	0	0.6375
8277139.636	3	bandit	2	0	0.5942
8277146.621	3	bandit	3	0	0.6108
8277154.602	3	bandit	1	0	0.485
8277166.589	3	bandit	2	0	0.6311
8277173.568	3	bandit	3	0	2.5253
8277180.552	3	bandit	1	10	1.049
8277187.535	3	bandit	1	0	0.5453
8277195.521	3	bandit	1	10	0.4293
8277202.501	3	bandit	1	0	0.687
8277210.485	3	bandit	1	10	0.457
8277217.484	3	bandit	1	10	0.5184
8277224.468	3	bandit	1	0	0.9264
8277231.451	3	bandit	2	0	0.9339
8277238.434	3	bandit	3	0	0.7728
8277255.167	3	bandit	1	10	1.1922
8277263.15	3	bandit	1	0	0.6635
8277271.134	3	bandit	2	0	0.5448
8277278.117	3	bandit	2	0	0.5381
8277286.117	3	bandit	3	10	0.5516
8277293.1	3	bandit	3	0	1.2804
8277300.083	3	bandit	1	10	0.9327
8277307.067	3	bandit	1	0	0.7009
8277314.05	3	bandit	1	0	1.8463
8277323.037	3	bandit	3	0	1.2559
8277332.016	3	bandit	3	0	0.685
8277339.999	3	bandit	3	0	0.4832
8277346.983	3	bandit	3	0	1.1897
8277353.966	3	bandit	3	0	0.3967
8277360.949	3	bandit	1	10	0.3771
8277367.932	3	bandit	1	10	0.3901
8277376.916	3	bandit	1	10	0.6438
8277384.899	3	bandit	1	10	0.5783
8277391.882	3	bandit	1	0	0.8484
8277398.882	3	bandit	2	10	0.5928
8277405.865	3	bandit	2	10	1.7406
8277412.865	3	bandit	2	10	0.6933
8277420.865	3	bandit	2	10	0.7178
8277428.848	3	bandit	3	0	1.668
8277435.832	3	bandit	3	0	1.1105
8277443.815	3	bandit	3	0	0.3631
8277450.798	3	bandit	1	0	0.7754
8277457.782	3	bandit	2	10	0.4422
8277465.781	3	bandit	2	0	0.4918
8277472.764	3	bandit	2	0	2.349
8277488.098	3	bandit	1	10	1.0075
8277495.098	3	bandit	1	0	0.5032
8277502.081	3	bandit	2	0	0.4648
8277509.081	3	bandit	2	0	0.6605
8277516.081	3	bandit	3	0	0.51
8277525.064	3	bandit	3	10	0.383
8277533.047	3	bandit	3	10	0.4782
8277540.047	3	bandit	3	10	0.6401
8277548.047	3	bandit	3	0	0.5855
8277556.035	3	bandit	1	0	0.5382
8277563.013	3	bandit	1	10	0.6171
8277570.013	3	bandit	1	0	0.5956
8277578.013	3	bandit	3	0	0.2967
8277584.996	3	bandit	3	0	0.6855
8277591.996	3	bandit	3	10	0.9952
8277598.996	3	bandit	3	10	1.5447
8277605.996	3	bandit	3	10	0.6994
8277613.996	3	bandit	3	0	0.611
8277620.996	3	bandit	3	10	0.5106
8277627.996	3	bandit	3	10	0.5364
8277634.996	3	bandit	3	10	0.4756
8277641.996	3	bandit	3	10	0.5648
8277648.996	3	bandit	3	10	0.6571
8277655.996	3	bandit	3	10	0.6762
8277664.995	3	bandit	3	10	0.6457
8277671.995	3	bandit	3	10	0.6104
8277678.995	3	bandit	3	10	0.5229
8277685.995	3	bandit	3	10	0.5641
8277692.995	3	bandit	3	10	0.6922
8277699.979	3	bandit	3	10	0.795
