onset	duration	type	choice	rwdval	RT
8388585.175	3	bandit	3	10	0.9136
8388592.159	3	bandit	3	10	1.9462
8388599.146	3	bandit	3	10	0.9849
8388607.142	3	bandit	3	0	0.6491
8388615.125	3	bandit	2	0	0.8104
8388622.113	3	bandit	1	10	0.5095
8388629.092	3	bandit	1	0	0.8315
8388636.075	3	bandit	2	10	0.642
8388649.558	3	bandit	2	0	1.4215
8388656.541	3	bandit	3	0	0.5493
8388667.528	3	bandit	1	0	0.6636
8388675.508	3	bandit	1	0	0.8258
8388683.491	3	bandit	2	0	1.1859
8388690.479	3	bandit	3	0	0.7697
8388697.457	3	bandit	3	0	0.5961
8388704.441	3	bandit	2	10	0.3879
8388711.424	3	bandit	2	10	0.656
8388719.407	3	bandit	2	10	0.7852
8388727.39	3	bandit	2	0	0.9591
8388735.374	3	bandit	1	0	0.6105
8388745.357	3	bandit	2	10	0.6628
8388752.34	3	bandit	2	0	1.1717
8388760.323	3	bandit	2	10	1.12
8388767.307	3	bandit	2	0	0.6092
8388774.29	3	bandit	1	0	0.7787
8388781.273	3	bandit	2	10	0.7711
8388788.256	3	bandit	2	0	0.9519
8388795.24	3	bandit	2	10	0.6517
8388802.223	3	bandit	2	10	0.5353
8388809.206	3	bandit	2	10	0.441
8388816.189	3	bandit	2	10	0.9177
8388823.172	3	bandit	2	0	0.9929
8388830.156	3	bandit	2	10	0.8242
8388840.143	3	bandit	2	0	0.8874
8388849.125	3	bandit	1	0	0.6435
8388856.105	3	bandit	2	0	0.4555
8388863.089	3	bandit	3	0	0.611
8388870.072	3	bandit	2	10	0.0533
8388884.572	3	bandit	2	10	2.2666
8388891.555	3	bandit	2	10	0.971
8388900.555	3	bandit	3	0	0.8257
8388907.538	3	bandit	2	0	0.7899
8388914.521	3	bandit	1	0	0.7969
8388922.505	3	bandit	2	0	0.6904
8388935.488	3	bandit	3	0	0.6839
8388943.471	3	bandit	2	0	0.8369
8388952.471	3	bandit	2	0	0.879
8388959.471	3	bandit	1	10	1.0531
8388968.459	3	bandit	1	0	0.6894
8388975.437	3	bandit	1	10	0.5639
8388982.42	3	bandit	1	0	0.8254
8388992.408	3	bandit	1	0	0.9114
8388999.387	3	bandit	2	0	0.6578
8389006.371	3	bandit	2	0	1.006
8389014.37	3	bandit	3	10	0.6575
8389021.353	3	bandit	3	10	0.7699
8389028.336	3	bandit	3	10	0.8635
8389037.336	3	bandit	3	0	0.9911
8389044.32	3	bandit	2	0	1.0602
8389053.307	3	bandit	3	10	1.2399
8389060.286	3	bandit	3	10	0.5421
8389067.269	3	bandit	3	0	1.2745
8389074.253	3	bandit	3	0	2.1636
8389081.236	3	bandit	1	0	0.6036
8389088.219	3	bandit	2	0	0.8117
8389095.202	3	bandit	3	10	0.3693
8389102.186	3	bandit	3	0	0.9458
8389109.169	3	bandit	3	0	1.2163
8389123.769	3	bandit	1	10	1.0254
8389131.769	3	bandit	1	10	0.5165
8389138.752	3	bandit	1	0	0.944
8389145.735	3	bandit	1	0	1.2067
8389152.718	3	bandit	2	0	0.551
8389160.718	3	bandit	2	0	0.657
8389167.718	3	bandit	1	0	0.4973
8389174.701	3	bandit	3	0	1.2117
8389181.685	3	bandit	3	0	0.6301
8389188.684	3	bandit	2	0	0.4956
8389196.684	3	bandit	1	0	0.8863
8389203.668	3	bandit	2	0	0.5833
8389210.651	3	bandit	2	0	0.555
8389220.639	3	bandit	2	10	1.1157
8389227.634	3	bandit	2	10	1.4887
8389234.617	3	bandit	2	10	0.9454
8389241.6	3	bandit	2	10	0.5148
8389248.584	3	bandit	2	0	1.2405
8389255.567	3	bandit	1	0	1.2326
8389263.55	3	bandit	2	10	0.9117
8389272.55	3	bandit	2	10	1.019
8389279.55	3	bandit	2	10	0.8307
8389286.55	3	bandit	2	10	0.9062
8389293.533	3	bandit	2	10	1.0657
8389301.533	3	bandit	2	0	0.7506
8389308.517	3	bandit	3	0	1.462
8389316.516	3	bandit	1	0	0.4427
8389324.516	3	bandit	2	10	0.965
8389331.499	3	bandit	2	0	1.0922
8389338.499	3	bandit	2	10	0.5036
