onset	duration	type	repeat
2301887.005	0.5	2	0
2301888.805	0.5	2	1
2301890.605	0.5	2	0
2301892.405	0.5	2	0
2301894.205	0.5	2	1
2301896.005	0.5	2	0
2301897.805	0.5	2	0
2301899.605	0.5	2	0
2301901.405	0.5	2	0
2301903.205	0.5	2	0
2301917.004	0.5	1	0
2301918.805	0.5	1	0
2301920.604	0.5	1	0
2301922.404	0.5	1	1
2301924.204	0.5	1	0
2301926.004	0.5	1	0
2301927.804	0.5	1	0
2301929.604	0.5	1	0
2301931.404	0.5	1	1
2301933.204	0.5	1	0
2301947.004	0.5	3	0
2301948.804	0.5	3	0
2301950.604	0.5	3	0
2301952.404	0.5	3	0
2301954.204	0.5	3	1
2301956.004	0.5	3	0
2301957.804	0.5	3	0
2301959.604	0.5	3	0
2301961.404	0.5	3	0
2301963.204	0.5	3	1
2301977.004	0.5	1	0
2301978.804	0.5	1	1
2301980.604	0.5	1	0
2301982.404	0.5	1	0
2301984.204	0.5	1	0
2301986.004	0.5	1	0
2301987.804	0.5	1	0
2301989.604	0.5	1	1
2301991.404	0.5	1	0
2301993.203	0.5	1	0
2302007.003	0.5	3	0
2302008.803	0.5	3	0
2302010.603	0.5	3	1
2302012.403	0.5	3	0
2302014.203	0.5	3	0
2302016.003	0.5	3	0
2302017.803	0.5	3	0
2302019.603	0.5	3	0
2302021.403	0.5	3	1
2302023.203	0.5	3	0
2302037.003	0.5	2	0
2302038.803	0.5	2	0
2302040.603	0.5	2	1
2302042.403	0.5	2	0
2302044.203	0.5	2	0
2302046.003	0.5	2	1
2302047.803	0.5	2	0
2302049.603	0.5	2	0
2302051.403	0.5	2	0
2302053.203	0.5	2	0
2302067.003	0.5	1	0
2302068.803	0.5	1	0
2302070.603	0.5	1	0
2302072.403	0.5	1	0
2302074.203	0.5	1	0
2302076.002	0.5	1	0
2302077.802	0.5	1	1
2302079.602	0.5	1	0
2302081.402	0.5	1	1
2302083.202	0.5	1	0
2302097.002	0.5	1	0
2302098.802	0.5	1	0
2302100.602	0.5	1	0
2302102.402	0.5	1	0
2302104.202	0.5	1	1
2302106.002	0.5	1	0
2302107.802	0.5	1	0
2302109.602	0.5	1	1
2302111.402	0.5	1	0
2302113.202	0.5	1	0
2302127.002	0.5	3	0
2302128.802	0.5	3	1
2302130.602	0.5	3	0
2302132.402	0.5	3	1
2302134.202	0.5	3	0
2302136.002	0.5	3	0
2302137.802	0.5	3	0
2302139.602	0.5	3	0
2302141.402	0.5	3	0
2302143.202	0.5	3	0
2302157.001	0.5	1	0
2302158.801	0.5	1	1
2302160.601	0.5	1	0
2302162.401	0.5	1	0
2302164.201	0.5	1	0
2302166.001	0.5	1	1
2302167.801	0.5	1	0
2302169.601	0.5	1	0
2302171.401	0.5	1	0
2302173.201	0.5	1	0
2302187.001	0.5	2	0
2302188.801	0.5	2	1
2302190.601	0.5	2	0
2302192.401	0.5	2	0
2302194.201	0.5	2	1
2302196.001	0.5	2	0
2302197.801	0.5	2	0
2302199.601	0.5	2	0
2302201.401	0.5	2	0
2302203.201	0.5	2	0
2302217.001	0.5	2	0
2302218.801	0.5	2	0
2302220.601	0.5	2	0
2302222.401	0.5	2	0
2302224.201	0.5	2	1
2302226.001	0.5	2	0
2302227.801	0.5	2	0
2302229.601	0.5	2	0
2302231.401	0.5	2	1
2302233.2	0.5	2	0
2302247	0.5	1	0
2302248.8	0.5	1	0
2302250.6	0.5	1	1
2302252.4	0.5	1	0
2302254.2	0.5	1	0
2302256	0.5	1	0
2302257.8	0.5	1	1
2302259.6	0.5	1	0
2302261.4	0.5	1	0
2302263.2	0.5	1	0
2302277	0.5	1	0
2302278.8	0.5	1	0
2302280.6	0.5	1	1
2302282.4	0.5	1	0
2302284.2	0.5	1	0
2302286	0.5	1	0
2302287.8	0.5	1	0
2302289.6	0.5	1	0
2302291.4	0.5	1	1
2302293.2	0.5	1	0
2302307	0.5	2	0
2302308.8	0.5	2	1
2302310.6	0.5	2	0
2302312.4	0.5	2	0
2302314.199	0.5	2	0
2302315.999	0.5	2	1
2302317.799	0.5	2	0
2302319.599	0.5	2	0
2302321.399	0.5	2	0
2302323.199	0.5	2	0
2302337	0.5	3	0
2302338.799	0.5	3	0
2302340.599	0.5	3	0
2302342.399	0.5	3	1
2302344.199	0.5	3	0
2302345.999	0.5	3	0
2302347.799	0.5	3	0
2302349.599	0.5	3	1
2302351.399	0.5	3	0
2302353.199	0.5	3	0
2302366.999	0.5	2	0
2302368.799	0.5	2	0
2302370.599	0.5	2	1
2302372.399	0.5	2	0
2302374.199	0.5	2	0
2302375.999	0.5	2	0
2302377.799	0.5	2	0
2302379.599	0.5	2	0
2302381.399	0.5	2	1
2302383.199	0.5	2	0
2302396.998	0.5	1	0
2302398.798	0.5	1	1
2302400.598	0.5	1	0
2302402.398	0.5	1	1
2302404.198	0.5	1	0
2302405.998	0.5	1	0
2302407.798	0.5	1	0
2302409.598	0.5	1	0
2302411.398	0.5	1	0
2302413.198	0.5	1	0
2302426.998	0.5	3	0
2302428.798	0.5	3	0
2302430.598	0.5	3	0
2302432.398	0.5	3	0
2302434.198	0.5	3	0
2302435.998	0.5	3	1
2302437.798	0.5	3	0
2302439.598	0.5	3	0
2302441.398	0.5	3	1
2302443.198	0.5	3	0
2302456.998	0.5	2	0
2302458.798	0.5	2	0
2302460.598	0.5	2	0
2302462.398	0.5	2	0
2302464.198	0.5	2	0
2302465.998	0.5	2	0
2302467.798	0.5	2	1
2302469.598	0.5	2	0
2302471.398	0.5	2	1
2302473.197	0.5	2	0
2302486.998	0.5	3	0
2302488.797	0.5	3	1
2302490.597	0.5	3	0
2302492.397	0.5	3	0
2302494.197	0.5	3	1
2302495.997	0.5	3	0
2302497.797	0.5	3	0
2302499.597	0.5	3	0
2302501.397	0.5	3	0
2302503.197	0.5	3	0
2302516.998	0.5	3	0
2302518.797	0.5	3	0
2302520.597	0.5	3	0
2302522.397	0.5	3	1
2302524.197	0.5	3	0
2302525.997	0.5	3	1
2302527.797	0.5	3	0
2302529.597	0.5	3	0
2302531.397	0.5	3	0
2302533.197	0.5	3	0
2302546.997	0.5	2	0
2302548.797	0.5	2	1
2302550.597	0.5	2	0
2302552.397	0.5	2	0
2302554.196	0.5	2	0
2302555.996	0.5	2	0
2302557.796	0.5	2	0
2302559.596	0.5	2	1
2302561.396	0.5	2	0
2302563.196	0.5	2	0
2302576.997	0.5	3	0
2302578.796	0.5	3	1
2302580.596	0.5	3	0
2302582.396	0.5	3	0
2302584.196	0.5	3	1
2302585.996	0.5	3	0
2302587.796	0.5	3	0
2302589.596	0.5	3	0
2302591.396	0.5	3	0
2302593.196	0.5	3	0
2302606.996	0.5	1	0
2302608.796	0.5	1	0
2302610.596	0.5	1	0
2302612.396	0.5	1	0
2302614.196	0.5	1	0
2302615.996	0.5	1	0
2302617.796	0.5	1	1
2302619.596	0.5	1	0
2302621.396	0.5	1	1
2302623.196	0.5	1	0
2302636.995	0.5	3	0
2302638.795	0.5	3	1
2302640.595	0.5	3	0
2302642.395	0.5	3	0
2302644.195	0.5	3	0
2302645.995	0.5	3	0
2302647.795	0.5	3	0
2302649.595	0.5	3	0
