onset	duration	type	choice	rwdval	RT
2298661.628	3	bandit	2	0	0.2003
2298670.941	3	bandit	2	0	0.1808
2298679.248	3	bandit	2	10	0.9085
2298687.558	3	bandit	2	0	0.529
2298698.864	3	bandit	3	0	0.5011
2298707.157	3	bandit	1	0	0.7289
2298715.46	3	bandit	2	0	0.4616
2298723.752	3	bandit	3	0	0.3751
2298732.062	3	bandit	2	10	0.8087
2298740.369	3	bandit	2	10	1.1043
2298748.674	3	bandit	2	10	2.1393
2298756.988	3	bandit	2	10	1.2123
2298765.294	3	bandit	2	0	1.3048
2298773.613	3	bandit	2	0	1.1374
2298781.919	3	bandit	2	0	0.4348
2298790.208	3	bandit	2	10	0.4411
2298799.511	3	bandit	2	10	1.1526
2298807.817	3	bandit	2	10	0.1743
2298816.121	3	bandit	2	10	0.5959
2298824.429	3	bandit	3	0	0.3145
2298839.584	3	bandit	1	0	1.0312
2298847.781	3	bandit	3	0	0.434
2298855.962	3	bandit	2	10	0.3343
2298864.146	3	bandit	2	0	0.5007
2298872.411	3	bandit	1	0	0.5293
2298880.605	3	bandit	2	10	1.1247
2298888.781	3	bandit	3	10	1.5469
2298898.005	3	bandit	3	10	0.9709
2298907.183	3	bandit	3	0	0.3678
2298915.369	3	bandit	2	0	0.4614
2298925.552	3	bandit	1	0	0.2142
2298933.752	3	bandit	2	0	0.1533
2298942.953	3	bandit	3	10	0.5756
2298952.168	3	bandit	3	10	0.5012
2298960.539	3	bandit	3	10	0.5753
2298968.747	3	bandit	3	10	1.0525
2298976.93	3	bandit	3	10	0.9726
2298985.139	3	bandit	3	10	0.9303
2298994.349	3	bandit	3	10	0.4816
2299003.536	3	bandit	3	10	0.3275
2299011.726	3	bandit	3	10	0.7295
2299019.909	3	bandit	3	10	0.2281
2299029.119	3	bandit	3	10	0.3741
2299037.3	3	bandit	3	0	0.3011
2299045.484	3	bandit	3	0	0.3875
2299054.666	3	bandit	3	10	0.6213
2299065.851	3	bandit	3	0	0.5413
2299074.033	3	bandit	3	10	0.4416
2299082.228	3	bandit	3	0	0.5154
2299091.423	3	bandit	3	10	0.2007
2299107.961	3	bandit	1	10	1.205
2299117.322	3	bandit	1	0	0.7833
2299127.701	3	bandit	1	0	0.1934
2299137.065	3	bandit	1	10	2.4482
2299145.411	3	bandit	1	0	0.3679
2299154.792	3	bandit	2	0	0.1135
2299163.134	3	bandit	1	0	0.1603
2299172.47	3	bandit	1	0	0.0601
2299181.823	3	bandit	1	0	0.0999
2299191.183	3	bandit	3	10	0.0466
2299199.54	3	bandit	3	0	0.1404
2299208.886	3	bandit	3	10	0.1529
2299218.26	3	bandit	3	10	0.8833
2299226.609	3	bandit	3	10	0.8512
2299235.964	3	bandit	3	0	0.1935
2299245.316	3	bandit	3	0	0.0197
2299253.675	3	bandit	2	0	0.5419
2299262.008	3	bandit	3	10	0.0532
2299270.382	3	bandit	3	0	0.7694
2299278.722	3	bandit	3	10	0.0801
2299287.082	3	bandit	3	0	1.1972
2299295.425	3	bandit	3	0	0.2808
2299303.779	3	bandit	2	0	0.1402
2299313.132	3	bandit	3	0	0.2749
2299321.497	3	bandit	3	0	0.06
2299331.852	3	bandit	3	10	0.0597
2299340.213	3	bandit	3	10	0.6757
2299349.563	3	bandit	3	0	0.0667
2299357.959	3	bandit	3	0	0.1939
2299367.307	3	bandit	1	0	0.0532
2299384.597	3	bandit	2	10	1.0774
2299394.95	3	bandit	2	0	0.1471
2299404.308	3	bandit	2	10	0.6812
2299412.647	3	bandit	2	10	1.5154
2299420.999	3	bandit	2	0	1.8143
2299429.334	3	bandit	2	0	1.5526
2299437.683	3	bandit	2	10	1.7915
2299446.032	3	bandit	3	0	0.2002
2299454.372	3	bandit	2	10	0.1204
2299462.702	3	bandit	1	0	1.0842
2299471.065	3	bandit	2	0	0.2063
2299479.404	3	bandit	2	0	1.0046
2299487.731	3	bandit	2	0	0.5019
2299498.083	3	bandit	3	0	0.628
2299507.439	3	bandit	1	0	0.0397
2299515.775	3	bandit	2	0	0.3744
2299525.11	3	bandit	2	10	0.381
2299533.454	3	bandit	2	10	0.4952
2299541.803	3	bandit	2	0	0.314
2299550.136	3	bandit	2	10	1.2991
2299558.469	3	bandit	2	0	0.769
2299566.855	3	bandit	2	0	0.8585
2299575.207	3	bandit	2	0	0.3268
2299583.551	3	bandit	1	10	0.4547
2299591.884	3	bandit	1	10	0.0673
2299602.236	3	bandit	1	10	0.3346
2299610.586	3	bandit	1	10	0.5157
2299618.917	3	bandit	1	10	0.0532
2299627.306	3	bandit	1	10	0.3075
2299635.653	3	bandit	1	10	0.2008
