onset	duration	type	choice	rwdval	RT
4923375.374	3	bandit	2	0	1.0652
4923382.357	3	bandit	1	0	1.8474
4923389.34	3	bandit	3	10	1.1767
4923399.328	3	bandit	3	10	1.2837
4923406.307	3	bandit	3	10	0.9036
4923413.29	3	bandit	3	0	0.7914
4923421.274	3	bandit	2	0	0.5547
4923429.257	3	bandit	1	0	0.547
4923436.24	3	bandit	3	10	0.7008
4923445.227	3	bandit	3	10	0.966
4923453.206	3	bandit	3	10	0.8291
4923460.19	3	bandit	3	10	0.8773
4923467.173	3	bandit	3	10	0.8617
4923474.156	3	bandit	3	10	0.6843
4923481.139	3	bandit	3	0	0.5333
4923488.123	3	bandit	2	10	0.4952
4923495.106	3	bandit	2	10	0.6374
4923502.089	3	bandit	2	0	0.5082
4923511.077	3	bandit	3	0	0.5829
4923518.056	3	bandit	1	10	0.4127
4923525.039	3	bandit	1	0	0.4709
4923533.026	3	bandit	2	0	0.4554
4923542.005	3	bandit	1	0	0.5025
4923551.989	3	bandit	3	0	0.5476
4923558.972	3	bandit	1	10	0.3437
4923566.955	3	bandit	1	0	0.4043
4923573.938	3	bandit	1	0	0.4633
4923581.921	3	bandit	3	10	0.485
4923589.907	3	bandit	3	10	0.5633
4923596.891	3	bandit	3	10	0.3799
4923612.471	3	bandit	2	10	0.4866
4923620.471	3	bandit	2	10	0.6096
4923627.455	3	bandit	2	0	0.6767
4923635.437	3	bandit	3	10	0.4854
4923643.422	3	bandit	1	10	0.6618
4923652.404	3	bandit	1	10	0.4497
4923659.387	3	bandit	1	10	0.5095
4923666.371	3	bandit	1	0	0.8353
4923673.354	3	bandit	3	0	0.465
4923682.337	3	bandit	2	0	0.4123
4923689.321	3	bandit	1	10	0.3489
4923696.304	3	bandit	1	10	0.9816
4923703.287	3	bandit	1	0	0.7411
4923710.27	3	bandit	3	0	0.7607
4923717.253	3	bandit	2	0	0.3153
4923724.236	3	bandit	1	0	0.3113
4923731.22	3	bandit	3	0	0.3818
4923739.206	3	bandit	3	10	0.5937
4923747.186	3	bandit	3	10	1.2779
4923754.17	3	bandit	3	0	0.5797
4923762.153	3	bandit	1	10	0.6
4923769.136	3	bandit	1	10	0.3897
4923777.122	3	bandit	1	10	0.4478
4923785.106	3	bandit	1	10	0.4777
4923794.088	3	bandit	1	0	0.4384
4923801.07	3	bandit	3	0	0.5174
4923808.054	3	bandit	2	0	0.3507
4923817.037	3	bandit	1	0	0.5548
4923824.02	3	bandit	3	10	0.32
4923832.002	3	bandit	3	0	0.4274
4923847.502	3	bandit	2	0	0.912
4923854.487	3	bandit	3	0	0.4783
4923861.469	3	bandit	1	0	0.5483
4923868.453	3	bandit	2	10	0.2904
4923876.434	3	bandit	2	0	0.7469
4923883.434	3	bandit	3	10	0.3719
4923890.417	3	bandit	3	10	0.7153
4923898.401	3	bandit	3	10	0.3585
4923907.384	3	bandit	3	0	0.3512
4923914.384	3	bandit	2	10	0.4988
4923922.37	3	bandit	2	0	0.358
4923929.353	3	bandit	1	0	0.3421
4923936.338	3	bandit	3	0	0.435
4923943.318	3	bandit	2	0	0.3443
4923952.302	3	bandit	3	10	0.4026
4923959.286	3	bandit	3	0	0.4026
4923968.266	3	bandit	2	0	0.3565
4923977.252	3	bandit	1	10	0.3274
4923984.236	3	bandit	1	0	0.5346
4923991.218	3	bandit	3	0	0.2586
4923999.202	3	bandit	2	0	0.3524
4924006.185	3	bandit	2	0	0.6247
4924013.166	3	bandit	1	10	0.3875
4924020.151	3	bandit	1	10	0.3124
4924027.134	3	bandit	1	0	0.4249
4924034.132	3	bandit	3	0	0.3653
4924041.118	3	bandit	2	0	0.4347
4924049.115	3	bandit	1	0	0.4203
4924056.099	3	bandit	3	0	0.3891
4924064.085	3	bandit	2	0	0.4183
4924078.369	3	bandit	1	0	0.6239
4924085.351	3	bandit	2	0	0.3959
4924092.335	3	bandit	3	0	0.3802
4924099.318	3	bandit	1	0	0.3827
4924107.298	3	bandit	3	0	0.465
4924114.281	3	bandit	2	10	0.4038
4924122.264	3	bandit	2	0	0.3736
4924129.248	3	bandit	3	0	0.5792
4924136.236	3	bandit	1	0	0.4137
4924147.216	3	bandit	2	10	0.4377
4924161.214	3	bandit	2	10	0.4947
4924171.202	3	bandit	2	10	0.5416
4924179.18	3	bandit	2	10	0.5634
4924187.168	3	bandit	2	10	0.3664
4924194.151	3	bandit	2	10	0.3523
4924201.132	3	bandit	2	10	0.4119
4924211.117	3	bandit	2	0	0.4042
4924218.097	3	bandit	3	0	0.6555
4924228.083	3	bandit	2	10	0.3815
4924235.063	3	bandit	2	0	0.5402
4924243.05	3	bandit	3	0	0.4518
4924251.03	3	bandit	1	0	0.3345
4924258.029	3	bandit	2	10	0.366
4924266.013	3	bandit	2	10	0.4634
4924274	3	bandit	2	0	0.351
4924280.983	3	bandit	2	10	0.4938
4924289.962	3	bandit	2	10	0.472
4924296.95	3	bandit	2	10	0.3449
4924303.929	3	bandit	2	0	0.3801
4924311.912	3	bandit	3	0	0.443
4924325.879	3	bandit	1	10	0.9046
4924333.879	3	bandit	1	10	0.4655
4924340.862	3	bandit	1	10	0.6769
4924348.85	3	bandit	1	0	0.3879
4924357.828	3	bandit	1	10	0.4639
4924369.815	3	bandit	1	0	0.4862
4924376.794	3	bandit	2	0	0.7809
4924384.781	3	bandit	3	0	0.4279
4924391.761	3	bandit	2	0	0.388
4924398.748	3	bandit	2	0	0.5486
4924405.727	3	bandit	1	0	0.3954
4924412.728	3	bandit	2	0	0.6396
4924419.711	3	bandit	1	10	0.3196
4924428.711	3	bandit	1	10	0.5264
4924437.698	3	bandit	1	10	0.4047
4924445.677	3	bandit	1	0	0.3721
4924454.677	3	bandit	2	0	0.4647
4924462.66	3	bandit	1	10	0.4648
4924472.643	3	bandit	1	0	0.4326
