onset	duration	type	choice	rwdval	RT
10101517.91	3	bandit	3	0	1.001
10101524.89	3	bandit	2	0	0.6826
10101531.87	3	bandit	1	0	0.5393
10101539.85	3	bandit	2	0	0.7068
10101546.84	3	bandit	3	0	0.7276
10101555.82	3	bandit	1	10	0.3445
10101562.8	3	bandit	2	10	0.5413
10101569.79	3	bandit	1	10	0.8454
10101576.77	3	bandit	1	10	0.5713
10101584.75	3	bandit	3	0	1.0534
10101591.73	3	bandit	2	0	0.7591
10101598.72	3	bandit	1	0	0.9163
10101606.7	3	bandit	3	0	1.6143
10101614.68	3	bandit	1	0	0.3545
10101621.67	3	bandit	2	0	0.4963
10101630.65	3	bandit	3	0	0.7002
10101637.63	3	bandit	1	10	2.0099
10101644.62	3	bandit	1	10	1.2446
10101652.6	3	bandit	2	0	0.4801
10101659.59	3	bandit	3	0	1.5847
10101667.57	3	bandit	1	10	1.0283
10101674.55	3	bandit	2	10	0.864
10101681.53	3	bandit	2	0	0.9967
10101688.52	3	bandit	3	0	0.0221
10101703.87	3	bandit	2	10	0.7641
10101710.85	3	bandit	1	0	1.0577
10101717.83	3	bandit	3	0	1.0122
10101724.82	3	bandit	1	0	0.6769
10101734.8	3	bandit	2	10	0.7725
10101741.78	3	bandit	3	10	2.1751
10101748.77	3	bandit	1	10	1.9592
10101755.75	3	bandit	2	0	0.7133
10101762.73	3	bandit	1	0	1.8902
10101770.72	3	bandit	2	0	0.7651
10101777.7	3	bandit	1	0	1.8029
10101784.68	3	bandit	1	0	1.6573
10101791.67	3	bandit	2	10	1.1182
10101799.65	3	bandit	3	0	1.0004
10101807.63	3	bandit	1	0	0.4355
10101815.62	3	bandit	2	10	1.8311
10101822.6	3	bandit	3	0	0.7189
10101829.58	3	bandit	1	0	1.2023
10101836.57	3	bandit	2	0	0.9015
10101845.57	3	bandit	2	0	0.4582
10101853.56	3	bandit	1	0	1.0903
10101860.55	3	bandit	2	0	0.4959
10101867.53	3	bandit	3	10	1.8632
10101874.51	3	bandit	1	0	2.2366
10101883.5	3	bandit	2	0	0.7534
10101890.48	3	bandit	2	10	1.749
10101897.46	3	bandit	2	10	2.4696
10101906.45	3	bandit	0	0	3.0072
10101913.46	3	bandit	2	0	0.6228
10101920.45	3	bandit	2	0	0.8043
