onset	duration	type	choice	rwdval	RT
404479.8524	3	bandit	2	0	1.353
404486.8395	3	bandit	1	10	1.1072
404493.8209	3	bandit	1	0	1.1613
404501.8021	3	bandit	3	0	1.1439
404508.786	3	bandit	3	0	0.8851
404515.7686	3	bandit	2	0	1.0304
404524.754	3	bandit	1	0	1.4086
404533.7358	3	bandit	2	0	0.9109
404544.7182	3	bandit	1	0	1.265
404551.7033	3	bandit	3	0	1.0044
404558.6851	3	bandit	2	0	1.0586
404565.6699	3	bandit	3	0	0.9463
404572.6525	3	bandit	1	0	1.2067
404581.6365	3	bandit	2	0	0.8356
404588.6194	3	bandit	2	10	0.5835
404595.6025	3	bandit	2	10	1.2133
404603.5841	3	bandit	2	0	0.7495
404610.5673	3	bandit	1	10	0.5695
404617.5517	3	bandit	2	0	0.708
404624.5368	3	bandit	1	0	0.4088
404632.5206	3	bandit	3	0	0.6226
404639.5024	3	bandit	2	0	0.447
404646.4835	3	bandit	1	0	0.5749
404653.4695	3	bandit	2	0	0.65
404660.4538	3	bandit	2	0	0.5957
404668.4336	3	bandit	1	10	0.6085
404675.4165	3	bandit	1	10	1.1511
404683.3998	3	bandit	1	10	0.5958
404690.386	3	bandit	1	10	1.1026
404697.3692	3	bandit	1	0	0.5432
404712.7995	3	bandit	2	0	1.0958
404719.786	3	bandit	1	10	0.5614
404728.7659	3	bandit	1	10	0.817
404735.7491	3	bandit	1	0	0.7565
404742.7324	3	bandit	3	0	0.4688
404749.7156	3	bandit	1	0	0.4278
404756.6995	3	bandit	2	0	0.4212
404763.6862	3	bandit	1	10	0.5216
404776.6664	3	bandit	1	10	1.1414
404783.6527	3	bandit	1	0	0.6883
404790.6346	3	bandit	2	0	0.5018
404797.6167	3	bandit	1	0	0.4414
404805.6002	3	bandit	3	10	0.5488
404812.586	3	bandit	3	0	0.759
404820.5682	3	bandit	2	0	0.4559
404827.548	3	bandit	1	10	0.5211
404834.5337	3	bandit	1	10	0.7033
404841.5185	3	bandit	1	0	0.6165
404848.4977	3	bandit	2	0	0.5076
404856.4822	3	bandit	3	0	0.5155
404863.4675	3	bandit	1	0	0.4139
404870.4522	3	bandit	2	0	0.4763
404882.4348	3	bandit	1	0	0.6241
404889.4143	3	bandit	2	10	0.5708
404897.398	3	bandit	2	0	0.4614
404905.3804	3	bandit	1	0	0.588
404913.3637	3	bandit	1	0	0.9959
404920.3468	3	bandit	3	10	0.4089
404927.3337	3	bandit	3	0	0.664
404934.3133	3	bandit	1	0	0.4557
404949.8964	3	bandit	1	10	0.8538
404956.8846	3	bandit	1	0	0.4492
404963.8672	3	bandit	2	0	0.3551
404971.8491	3	bandit	2	0	0.5546
404980.8294	3	bandit	3	0	0.363
404989.8131	3	bandit	1	10	0.5886
404996.7997	3	bandit	1	10	0.3947
405004.7791	3	bandit	1	0	0.6221
405013.7624	3	bandit	2	0	0.5073
405023.7467	3	bandit	1	10	0.7492
405030.7324	3	bandit	1	10	0.4423
405037.7121	3	bandit	1	10	0.4813
405045.697	3	bandit	1	10	0.6624
405052.6785	3	bandit	1	10	0.3681
405063.6633	3	bandit	1	10	0.5346
405070.6489	3	bandit	1	10	0.4955
405080.6282	3	bandit	1	10	0.5623
405087.6114	3	bandit	1	10	0.6552
405095.5991	3	bandit	1	10	0.764
405102.5826	3	bandit	1	10	0.5278
405110.5631	3	bandit	1	10	0.628
405117.5443	3	bandit	1	10	0.555
405124.5276	3	bandit	1	0	0.6567
405131.5153	3	bandit	1	10	0.3404
405140.4971	3	bandit	1	10	0.609
405147.4773	3	bandit	1	10	0.508
405154.4606	3	bandit	1	10	0.4938
405162.4465	3	bandit	1	10	0.5139
405169.427	3	bandit	1	10	0.4881
405176.4103	3	bandit	1	10	0.6158
405193.2434	3	bandit	1	10	1.2513
