onset	duration	type	repeat
3550227.235	0.5	3	0
3550229.035	0.5	3	0
3550230.835	0.5	3	0
3550232.635	0.5	3	1
3550234.435	0.5	3	0
3550236.235	0.5	3	0
3550238.035	0.5	3	1
3550239.835	0.5	3	0
3550241.635	0.5	3	0
3550243.435	0.5	3	0
3550257.235	0.5	2	0
3550259.035	0.5	2	1
3550260.835	0.5	2	0
3550262.638	0.5	2	0
3550264.435	0.5	2	0
3550266.235	0.5	2	1
3550268.035	0.5	2	0
3550269.835	0.5	2	0
3550271.635	0.5	2	0
3550273.434	0.5	2	0
3550287.234	0.5	2	0
3550289.034	0.5	2	1
3550290.834	0.5	2	0
3550292.634	0.5	2	0
3550294.434	0.5	2	0
3550296.234	0.5	2	0
3550298.034	0.5	2	0
3550299.834	0.5	2	0
3550301.634	0.5	2	1
3550303.434	0.5	2	0
3550317.234	0.5	2	0
3550319.034	0.5	2	1
3550320.834	0.5	2	0
3550322.634	0.5	2	0
3550324.434	0.5	2	0
3550326.234	0.5	2	0
3550328.034	0.5	2	1
3550329.834	0.5	2	0
3550331.634	0.5	2	0
3550333.434	0.5	2	0
3550347.234	0.5	2	0
3550349.034	0.5	2	1
3550350.834	0.5	2	0
3550352.634	0.5	2	0
3550354.433	0.5	2	0
3550356.233	0.5	2	0
3550358.033	0.5	2	0
3550359.833	0.5	2	0
3550361.633	0.5	2	0
3550363.433	0.5	2	1
3550377.233	0.5	1	0
3550379.033	0.5	1	0
3550380.833	0.5	1	1
3550382.633	0.5	1	0
3550384.433	0.5	1	0
3550386.233	0.5	1	0
3550388.033	0.5	1	0
3550389.833	0.5	1	0
3550391.633	0.5	1	1
3550393.433	0.5	1	0
3550407.233	0.5	3	0
3550409.033	0.5	3	1
3550410.833	0.5	3	0
3550412.633	0.5	3	1
3550414.433	0.5	3	0
3550416.233	0.5	3	0
3550418.033	0.5	3	0
3550419.833	0.5	3	0
3550421.633	0.5	3	0
3550423.433	0.5	3	0
3550437.234	0.5	1	0
3550439.032	0.5	1	0
3550440.832	0.5	1	0
3550442.632	0.5	1	0
3550444.432	0.5	1	0
3550446.232	0.5	1	1
3550448.032	0.5	1	0
3550449.832	0.5	1	0
3550451.632	0.5	1	0
3550453.432	0.5	1	1
3550467.232	0.5	2	0
3550469.032	0.5	2	1
3550470.832	0.5	2	0
3550472.632	0.5	2	0
3550474.432	0.5	2	0
3550476.232	0.5	2	1
3550478.032	0.5	2	0
3550479.832	0.5	2	0
3550481.632	0.5	2	0
3550483.432	0.5	2	0
3550497.232	0.5	3	0
3550499.032	0.5	3	0
3550500.832	0.5	3	0
3550502.632	0.5	3	0
3550504.432	0.5	3	1
3550506.232	0.5	3	0
3550508.032	0.5	3	0
3550509.832	0.5	3	1
3550511.631	0.5	3	0
3550513.431	0.5	3	0
3550527.231	0.5	3	0
3550529.031	0.5	3	0
3550530.831	0.5	3	0
3550532.631	0.5	3	0
3550534.431	0.5	3	0
3550536.231	0.5	3	0
3550538.031	0.5	3	1
3550539.831	0.5	3	0
3550541.631	0.5	3	0
3550543.431	0.5	3	1
3550557.231	0.5	2	0
3550559.031	0.5	2	0
3550560.831	0.5	2	1
3550562.631	0.5	2	0
3550564.432	0.5	2	0
3550566.231	0.5	2	0
3550568.031	0.5	2	1
3550569.831	0.5	2	0
3550571.631	0.5	2	0
3550573.431	0.5	2	0
3550587.231	0.5	1	0
3550589.03	0.5	1	1
3550590.83	0.5	1	0
3550592.63	0.5	1	0
3550594.43	0.5	1	0
3550596.23	0.5	1	0
3550598.03	0.5	1	0
3550599.83	0.5	1	0
3550601.63	0.5	1	1
3550603.43	0.5	1	0
3550617.23	0.5	1	0
3550619.03	0.5	1	0
3550620.83	0.5	1	1
3550622.63	0.5	1	0
3550624.43	0.5	1	0
