onset	duration	type	choice	rwdval	RT
10205509.99	3	bandit	1	0	1.4724
10205516.97	3	bandit	2	0	0.3682
10205523.96	3	bandit	3	0	2.0053
10205531.94	3	bandit	3	0	0.5174
10205539.92	3	bandit	2	0	0.6922
10205547.9	3	bandit	1	10	0.4208
10205554.89	3	bandit	1	0	1.2782
10205561.87	3	bandit	1	0	0.592
10205568.85	3	bandit	2	10	0.8867
10205575.84	3	bandit	2	10	1.1338
10205583.82	3	bandit	2	10	0.657
10205592.8	3	bandit	2	0	0.6083
10205599.79	3	bandit	2	10	1.0989
10205606.77	3	bandit	2	0	1.2528
10205614.75	3	bandit	2	10	0.6097
10205622.74	3	bandit	2	10	1.0843
10205630.72	3	bandit	2	10	0.8213
10205639.7	3	bandit	2	0	0.5072
10205646.69	3	bandit	2	10	0.7845
10205653.67	3	bandit	2	0	0.8836
10205661.65	3	bandit	2	10	0.5371
10205668.64	3	bandit	2	10	0.6168
10205675.62	3	bandit	2	10	0.5425
10205683.6	3	bandit	2	10	0.5439
10205690.59	3	bandit	2	10	0.4426
10205697.57	3	bandit	2	0	1.0935
10205704.55	3	bandit	2	10	1.2007
10205712.54	3	bandit	2	0	0.9551
10205719.52	3	bandit	2	0	1.1111
10205728.5	3	bandit	3	0	0.5748
10205742.94	3	bandit	1	10	1.2002
10205751.92	3	bandit	1	0	1.2658
10205764.9	3	bandit	1	0	0.8494
10205771.89	3	bandit	2	10	0.7533
10205779.87	3	bandit	2	10	0.5589
10205786.86	3	bandit	2	0	0.6583
10205793.84	3	bandit	2	0	1.0591
10205800.82	3	bandit	3	10	0.6943
10205807.81	3	bandit	3	10	0.9829
10205815.79	3	bandit	3	0	0.5176
10205823.77	3	bandit	3	0	0.4196
10205830.75	3	bandit	1	0	0.5675
10205837.73	3	bandit	2	0	1.2517
10205844.72	3	bandit	1	0	0.6688
10205851.71	3	bandit	3	0	0.8593
10205858.68	3	bandit	2	0	0.8183
10205868.67	3	bandit	3	10	0.8482
10205875.65	3	bandit	3	10	0.8095
10205883.64	3	bandit	3	10	0.7202
10205890.62	3	bandit	3	10	0.7355
10205897.6	3	bandit	3	10	0.628
10205904.58	3	bandit	3	10	0.4931
10205913.57	3	bandit	3	0	0.5033
10205921.55	3	bandit	3	0	0.6283
10205928.53	3	bandit	1	0	0.5759
10205936.52	3	bandit	2	0	0.6399
10205944.5	3	bandit	2	0	0.9632
10205951.48	3	bandit	1	0	1.3927
10205958.47	3	bandit	3	10	0.8096
10205966.45	3	bandit	3	0	0.6786
10205980.05	3	bandit	1	0	1.4411
10205987.03	3	bandit	1	10	0.5519
10205994.02	3	bandit	1	10	0.9777
10206001	3	bandit	1	10	0.6455
10206007.98	3	bandit	1	0	0.5913
10206015.97	3	bandit	1	10	0.5506
10206023.95	3	bandit	1	10	0.3844
10206030.93	3	bandit	0	0	3.0047
10206041.94	3	bandit	1	10	0.4373
10206048.93	3	bandit	1	0	0.6106
10206055.91	3	bandit	1	10	0.5171
10206065.9	3	bandit	1	10	0.7095
10206072.88	3	bandit	1	10	0.568
10206080.87	3	bandit	1	10	0.5293
10206087.85	3	bandit	1	10	0.6185
10206094.83	3	bandit	1	10	0.5253
10206102.82	3	bandit	1	0	0.4173
10206112.81	3	bandit	1	10	0.6674
10206119.8	3	bandit	1	10	0.4346
10206126.78	3	bandit	1	10	1.0182
10206135.78	3	bandit	1	10	0.6516
10206142.76	3	bandit	1	10	0.678
10206149.75	3	bandit	1	0	0.8113
10206156.73	3	bandit	1	10	0.8587
10206163.73	3	bandit	1	10	0.9486
10206170.71	3	bandit	1	10	0.5504
10206177.7	3	bandit	1	0	0.4337
10206185.68	3	bandit	1	10	0.6489
10206192.66	3	bandit	1	10	0.7071
10206200.65	3	bandit	1	10	0.5572
10206215.06	3	bandit	1	10	1.2351
10206224.05	3	bandit	1	0	0.5288
10206234.03	3	bandit	1	0	0.4835
10206242.01	3	bandit	2	0	0.6937
10206249	3	bandit	2	0	1.4644
10206255.98	3	bandit	3	10	1.2163
10206263.96	3	bandit	3	0	0.5582
10206273.95	3	bandit	3	10	0.5315
10206281.93	3	bandit	3	0	0.6735
10206288.91	3	bandit	3	0	0.7569
10206295.91	3	bandit	2	10	0.6991
10206302.9	3	bandit	2	10	1.9059
10206309.88	3	bandit	2	10	0.756
10206316.86	3	bandit	2	0	0.592
10206323.84	3	bandit	2	0	0.8161
10206330.83	3	bandit	1	10	1.4092
10206338.81	3	bandit	1	0	0.5424
10206346.79	3	bandit	1	0	0.4616
10206353.78	3	bandit	1	0	0.6175
10206361.76	3	bandit	3	0	0.5987
10206368.74	3	bandit	3	0	0.8239
10206375.73	3	bandit	2	10	0.7324
10206383.72	3	bandit	2	0	0.5837
10206391.71	3	bandit	2	10	0.436
10206398.71	3	bandit	2	10	0.7152
10206405.71	3	bandit	2	10	0.4914
10206412.71	3	bandit	2	10	0.4655
10206421.7	3	bandit	2	10	0.6489
10206428.68	3	bandit	2	10	0.673
10206436.66	3	bandit	2	10	1.5681
10206454.26	3	bandit	1	0	1.6005
10206461.24	3	bandit	2	0	0.8465
10206468.24	3	bandit	2	10	0.8584
10206476.23	3	bandit	2	0	0.7661
10206486.21	3	bandit	3	0	0.633
10206493.19	3	bandit	3	10	0.7985
10206500.19	3	bandit	3	0	0.7791
10206508.19	3	bandit	3	10	0.7166
10206515.19	3	bandit	3	0	0.8073
10206522.19	3	bandit	1	10	0.6394
10206529.19	3	bandit	1	0	0.6143
10206536.19	3	bandit	1	10	0.5181
10206543.19	3	bandit	1	0	0.6747
10206553.18	3	bandit	1	0	1.0045
10206560.18	3	bandit	2	0	0.7686
10206567.18	3	bandit	3	0	0.909
10206574.18	3	bandit	3	10	0.9847
10206581.18	3	bandit	3	10	1.0803
10206589.16	3	bandit	3	10	0.5533
10206596.16	3	bandit	3	10	0.7653
10206604.14	3	bandit	3	10	0.5235
10206611.14	3	bandit	3	10	0.4749
10206618.14	3	bandit	3	0	0.5933
10206626.14	3	bandit	3	0	0.7396
10206635.14	3	bandit	2	0	0.4992
10206642.14	3	bandit	2	0	0.6984
10206649.14	3	bandit	1	0	0.5979
10206656.14	3	bandit	1	0	0.7326
10206663.14	3	bandit	3	10	0.8236
10206670.14	3	bandit	3	0	0.7421
10206685.12	3	bandit	1	0	1.7265
10206692.12	3	bandit	1	0	0.7567
10206699.12	3	bandit	3	0	0.8482
10206706.12	3	bandit	3	0	0.8659
10206714.11	3	bandit	2	0	0.4278
10206722.09	3	bandit	2	0	0.4672
10206729.09	3	bandit	3	0	0.7903
10206736.09	3	bandit	3	0	1.3969
10206744.09	3	bandit	2	10	0.5744
10206753.07	3	bandit	2	0	0.7427
10206761.07	3	bandit	2	10	0.5252
10206769.07	3	bandit	2	10	0.633
10206779.06	3	bandit	2	0	0.5343
10206787.06	3	bandit	2	0	0.8649
10206794.06	3	bandit	1	10	0.8553
10206802.04	3	bandit	1	10	0.4916
10206809.04	3	bandit	1	10	0.598
10206819.02	3	bandit	1	0	0.5923
10206826.02	3	bandit	1	10	0.9655
10206833.02	3	bandit	1	10	0.6239
10206841.01	3	bandit	1	10	0.6662
10206848	3	bandit	1	10	0.7407
10206855	3	bandit	1	0	0.6087
10206862	3	bandit	1	0	0.5604
10206869	3	bandit	2	10	0.805
10206882	3	bandit	2	0	0.6849
10206889	3	bandit	2	10	0.544
10206897	3	bandit	2	10	0.5326
10206904	3	bandit	2	10	0.7242
10206911	3	bandit	2	10	0.5829
