onset	duration	type	choice	rwdval	RT
4042817.814	3	bandit	2	0	1.0817
4042828.8	3	bandit	2	0	1.6203
4042835.779	3	bandit	1	10	1.2163
4042844.765	3	bandit	1	10	0.8847
4042853.746	3	bandit	1	0	0.6312
4042860.729	3	bandit	1	0	1.0347
4042868.713	3	bandit	3	0	0.9313
4042875.696	3	bandit	1	0	1.1477
4042882.679	3	bandit	3	10	1.4268
4042890.663	3	bandit	3	10	1.0361
4042897.645	3	bandit	3	0	2.1845
4042904.629	3	bandit	3	0	1.5783
4042911.612	3	bandit	3	0	1.3822
4042919.597	3	bandit	2	0	0.8782
4042926.579	3	bandit	1	0	0.7062
4042933.561	3	bandit	3	0	0.9008
4042941.546	3	bandit	1	10	0.9089
4042950.529	3	bandit	1	10	0.8725
4042957.511	3	bandit	1	10	0.8644
4042964.495	3	bandit	1	0	1.2502
4042973.481	3	bandit	1	10	0.6227
4042980.461	3	bandit	1	10	1.8996
4042987.445	3	bandit	1	0	0.9542
4042994.428	3	bandit	1	0	0.6902
4043001.411	3	bandit	1	0	0.8309
4043008.396	3	bandit	1	0	1.0221
4043015.378	3	bandit	3	0	0.632
4043023.362	3	bandit	3	0	0.7441
4043034.348	3	bandit	3	10	0.9602
4043041.328	3	bandit	3	0	0.7942
4043054.927	3	bandit	1	10	1.1695
4043062.911	3	bandit	1	10	0.7196
4043069.894	3	bandit	1	10	1.2294
4043076.877	3	bandit	1	10	0.9772
4043083.862	3	bandit	1	10	1.2089
4043091.847	3	bandit	1	0	0.9379
4043098.827	3	bandit	1	0	0.8177
4043105.809	3	bandit	1	0	1.3875
4043112.793	3	bandit	3	0	0.5549
4043120.778	3	bandit	3	0	1.1727
4043127.76	3	bandit	1	0	0.7947
4043136.745	3	bandit	2	10	0.9004
4043144.727	3	bandit	2	10	0.7723
4043151.71	3	bandit	2	10	1.3963
4043158.694	3	bandit	2	10	1.0347
4043165.676	3	bandit	2	10	1.0869
4043173.661	3	bandit	2	10	2.2004
4043180.643	3	bandit	2	10	0.7787
4043190.625	3	bandit	2	0	0.7497
4043197.61	3	bandit	1	0	0.8723
4043204.594	3	bandit	1	0	1.1802
4043211.578	3	bandit	3	0	0.5916
4043220.562	3	bandit	2	10	0.8638
4043227.543	3	bandit	2	0	0.9463
4043234.526	3	bandit	2	10	0.9141
4043243.512	3	bandit	2	0	0.7954
4043250.493	3	bandit	2	0	0.9635
4043258.477	3	bandit	2	0	0.6382
4043265.46	3	bandit	3	0	0.5022
4043272.442	3	bandit	2	0	1.7721
4043287.876	3	bandit	1	0	0.886
4043294.858	3	bandit	3	0	0.5624
4043302.843	3	bandit	2	0	0.5404
4043310.827	3	bandit	1	0	1.2381
4043317.808	3	bandit	2	10	0.6994
4043324.792	3	bandit	2	0	0.8327
4043331.776	3	bandit	2	0	0.9981
4043338.76	3	bandit	3	0	0.5701
4043345.742	3	bandit	2	10	1.1406
4043352.725	3	bandit	2	0	1.4557
4043359.709	3	bandit	2	0	1.0375
4043366.692	3	bandit	3	10	0.6082
4043374.675	3	bandit	3	0	0.8178
4043381.659	3	bandit	3	0	0.8253
4043389.639	3	bandit	2	10	1.7273
4043396.624	3	bandit	2	0	0.8787
4043404.61	3	bandit	1	10	1.4418
4043411.592	3	bandit	1	10	0.8569
4043419.577	3	bandit	1	10	0.6599
4043426.558	3	bandit	1	10	0.99
4043433.542	3	bandit	1	10	0.6825
4043440.525	3	bandit	1	10	0.9521
4043448.509	3	bandit	1	10	0.7215
4043455.491	3	bandit	1	10	1.1562
4043463.471	3	bandit	1	10	0.9395
4043471.459	3	bandit	1	0	0.6158
4043479.438	3	bandit	1	10	0.61
4043486.425	3	bandit	1	10	0.9233
4043494.404	3	bandit	1	0	0.6076
4043501.391	3	bandit	1	0	1.3003
4043516.671	3	bandit	2	0	1.8655
4043523.657	3	bandit	1	0	0.6917
4043530.641	3	bandit	3	0	1.0152
4043539.621	3	bandit	1	0	0.5661
4043546.608	3	bandit	2	0	0.7673
4043554.587	3	bandit	3	10	0.6108
4043561.574	3	bandit	3	0	0.9323
4043568.556	3	bandit	3	10	0.4732
4043576.537	3	bandit	3	0	0.9545
4043583.523	3	bandit	2	0	1.8693
4043591.503	3	bandit	3	10	0.6085
4043602.486	3	bandit	2	0	1.3594
4043611.47	3	bandit	3	10	0.6178
4043618.457	3	bandit	3	0	0.7837
4043626.44	3	bandit	3	10	0.8266
