onset	duration	type	repeat
1018925.994	0.5	2	0
1018927.794	0.5	2	0
1018929.594	0.5	2	0
1018931.394	0.5	2	1
1018933.194	0.5	2	0
1018934.994	0.5	2	0
1018936.794	0.5	2	1
1018938.594	0.5	2	0
1018940.394	0.5	2	0
1018942.194	0.5	2	0
1018955.994	0.5	3	0
1018957.794	0.5	3	0
1018959.594	0.5	3	0
1018961.394	0.5	3	0
1018963.194	0.5	3	0
1018964.994	0.5	3	0
1018966.794	0.5	3	0
1018968.594	0.5	3	1
1018970.394	0.5	3	0
1018972.193	0.5	3	1
1018985.993	0.5	1	0
1018987.793	0.5	1	0
1018989.593	0.5	1	0
1018991.393	0.5	1	0
1018993.193	0.5	1	0
1018994.993	0.5	1	0
1018996.793	0.5	1	1
1018998.593	0.5	1	0
1019000.393	0.5	1	1
1019002.193	0.5	1	0
1019015.993	0.5	2	0
1019017.793	0.5	2	0
1019019.593	0.5	2	0
1019021.393	0.5	2	0
1019023.193	0.5	2	0
1019024.993	0.5	2	0
1019026.793	0.5	2	1
1019028.593	0.5	2	0
1019030.393	0.5	2	0
1019032.193	0.5	2	1
1019045.993	0.5	3	0
1019047.793	0.5	3	0
1019049.593	0.5	3	1
1019051.393	0.5	3	0
1019053.192	0.5	3	0
1019054.992	0.5	3	0
1019056.792	0.5	3	0
1019058.592	0.5	3	0
1019060.392	0.5	3	0
1019062.192	0.5	3	1
1019075.994	0.5	3	0
1019077.792	0.5	3	0
1019079.592	0.5	3	0
1019081.392	0.5	3	0
1019083.192	0.5	3	0
1019084.992	0.5	3	0
1019086.792	0.5	3	1
1019088.592	0.5	3	0
1019090.392	0.5	3	0
1019092.192	0.5	3	1
1019105.992	0.5	1	0
1019107.792	0.5	1	0
1019109.592	0.5	1	0
1019111.392	0.5	1	1
1019113.192	0.5	1	0
1019114.992	0.5	1	0
1019116.792	0.5	1	0
1019118.592	0.5	1	1
1019120.392	0.5	1	0
1019122.192	0.5	1	0
1019135.991	0.5	2	0
1019137.791	0.5	2	1
1019139.591	0.5	2	0
1019141.391	0.5	2	0
1019143.191	0.5	2	0
1019144.991	0.5	2	0
1019146.791	0.5	2	1
1019148.591	0.5	2	0
1019150.391	0.5	2	0
1019152.191	0.5	2	0
1019165.991	0.5	2	0
1019167.791	0.5	2	0
1019169.591	0.5	2	1
1019171.391	0.5	2	0
1019173.191	0.5	2	0
1019174.991	0.5	2	0
1019176.791	0.5	2	0
1019178.591	0.5	2	0
1019180.391	0.5	2	1
1019182.191	0.5	2	0
1019195.991	0.5	3	0
1019197.791	0.5	3	0
1019199.591	0.5	3	1
1019201.391	0.5	3	0
1019203.191	0.5	3	0
1019204.991	0.5	3	0
1019206.791	0.5	3	0
1019208.591	0.5	3	1
1019210.39	0.5	3	0
1019212.19	0.5	3	0
1019225.99	0.5	3	0
1019227.79	0.5	3	0
1019229.59	0.5	3	0
1019231.39	0.5	3	0
1019233.19	0.5	3	1
1019234.99	0.5	3	0
1019236.79	0.5	3	0
1019238.59	0.5	3	0
1019240.39	0.5	3	1
1019242.19	0.5	3	0
1019255.99	0.5	1	0
1019257.79	0.5	1	1
1019259.59	0.5	1	0
1019261.39	0.5	1	0
1019263.19	0.5	1	0
1019264.99	0.5	1	0
1019266.79	0.5	1	0
1019268.59	0.5	1	0
1019270.39	0.5	1	0
1019272.19	0.5	1	1
1019285.99	0.5	3	0
1019287.79	0.5	3	0
1019289.589	0.5	3	1
1019291.389	0.5	3	0
1019293.189	0.5	3	0
1019294.989	0.5	3	0
1019296.789	0.5	3	1
1019298.589	0.5	3	0
1019300.389	0.5	3	0
1019302.189	0.5	3	0
1019315.99	0.5	1	0
1019317.789	0.5	1	0
1019319.589	0.5	1	1
1019321.389	0.5	1	0
1019323.189	0.5	1	1
1019324.989	0.5	1	0
1019326.789	0.5	1	0
1019328.589	0.5	1	0
1019330.389	0.5	1	0
1019332.189	0.5	1	0
1019345.989	0.5	1	0
1019347.789	0.5	1	1
1019349.589	0.5	1	0
1019351.389	0.5	1	0
1019353.189	0.5	1	0
1019354.989	0.5	1	0
1019356.789	0.5	1	0
1019358.589	0.5	1	0
1019360.389	0.5	1	0
1019362.189	0.5	1	1
1019375.988	0.5	2	0
1019377.788	0.5	2	0
1019379.588	0.5	2	1
1019381.388	0.5	2	0
1019383.188	0.5	2	0
1019384.988	0.5	2	0
1019386.788	0.5	2	0
1019388.588	0.5	2	0
1019390.388	0.5	2	1
1019392.188	0.5	2	0
1019405.989	0.5	2	0
1019407.788	0.5	2	0
1019409.588	0.5	2	1
1019411.388	0.5	2	0
1019413.188	0.5	2	0
1019414.988	0.5	2	1
1019416.788	0.5	2	0
1019418.588	0.5	2	0
1019420.388	0.5	2	0
1019422.188	0.5	2	0
1019435.988	0.5	2	0
1019437.788	0.5	2	0
1019439.588	0.5	2	0
1019441.388	0.5	2	0
1019443.187	0.5	2	0
1019444.988	0.5	2	1
1019446.788	0.5	2	0
1019448.588	0.5	2	0
1019450.387	0.5	2	0
1019452.187	0.5	2	1
1019465.987	0.5	2	0
1019467.787	0.5	2	0
1019469.587	0.5	2	0
1019471.387	0.5	2	0
1019473.187	0.5	2	0
1019474.987	0.5	2	0
1019476.787	0.5	2	0
1019478.587	0.5	2	1
1019480.387	0.5	2	0
1019482.187	0.5	2	1
1019495.988	0.5	2	0
1019497.787	0.5	2	1
1019499.587	0.5	2	0
1019501.387	0.5	2	0
1019503.187	0.5	2	0
1019504.987	0.5	2	0
1019506.787	0.5	2	1
1019508.587	0.5	2	0
1019510.387	0.5	2	0
1019512.187	0.5	2	0
1019525.986	0.5	3	0
1019527.786	0.5	3	0
1019529.586	0.5	3	0
1019531.386	0.5	3	1
1019533.186	0.5	3	0
1019534.986	0.5	3	1
1019536.786	0.5	3	0
1019538.586	0.5	3	0
1019540.387	0.5	3	0
1019542.186	0.5	3	0
1019555.986	0.5	1	0
1019557.786	0.5	1	0
1019559.586	0.5	1	0
1019561.386	0.5	1	0
1019563.186	0.5	1	1
1019564.986	0.5	1	0
1019566.786	0.5	1	1
1019568.586	0.5	1	0
1019570.386	0.5	1	0
1019572.186	0.5	1	0
1019585.986	0.5	1	0
1019587.786	0.5	1	0
1019589.586	0.5	1	0
1019591.386	0.5	1	0
1019593.186	0.5	1	0
1019594.986	0.5	1	1
1019596.786	0.5	1	0
1019598.586	0.5	1	1
1019600.386	0.5	1	0
1019602.186	0.5	1	0
1019615.985	0.5	1	0
1019617.785	0.5	1	0
1019619.585	0.5	1	1
1019621.385	0.5	1	0
1019623.185	0.5	1	0
1019624.985	0.5	1	0
1019626.785	0.5	1	1
1019628.585	0.5	1	0
1019630.385	0.5	1	0
1019632.186	0.5	1	0
1019645.985	0.5	2	0
1019647.785	0.5	2	1
1019649.585	0.5	2	0
1019651.385	0.5	2	0
1019653.185	0.5	2	0
1019654.985	0.5	2	0
1019656.785	0.5	2	0
1019658.585	0.5	2	0
1019660.385	0.5	2	1
1019662.185	0.5	2	0
1019675.985	0.5	3	0
1019677.785	0.5	3	1
1019679.584	0.5	3	0
1019681.385	0.5	3	0
1019683.185	0.5	3	0
1019684.984	0.5	3	0
1019686.784	0.5	3	0
1019688.584	0.5	3	0
1019690.384	0.5	3	1
1019692.184	0.5	3	0
1019705.985	0.5	3	0
1019707.784	0.5	3	0
1019709.584	0.5	3	0
1019711.384	0.5	3	1
1019713.184	0.5	3	0
1019714.984	0.5	3	0
1019716.784	0.5	3	0
1019718.584	0.5	3	0
1019720.384	0.5	3	0
1019722.184	0.5	3	1
1019735.984	0.5	1	0
1019737.784	0.5	1	1
1019739.584	0.5	1	0
1019741.384	0.5	1	0
1019743.184	0.5	1	0
1019744.984	0.5	1	0
1019746.784	0.5	1	1
1019748.584	0.5	1	0
1019750.384	0.5	1	0
1019752.184	0.5	1	0
1019765.983	0.5	1	0
1019767.783	0.5	1	0
1019769.583	0.5	1	0
1019771.383	0.5	1	0
1019773.183	0.5	1	1
1019774.983	0.5	1	0
1019776.783	0.5	1	1
1019778.583	0.5	1	0
1019780.383	0.5	1	0
1019782.183	0.5	1	0
1019795.983	0.5	3	0
1019797.783	0.5	3	0
1019799.583	0.5	3	0
1019801.383	0.5	3	0
1019803.183	0.5	3	1
1019804.983	0.5	3	0
1019806.783	0.5	3	1
1019808.583	0.5	3	0
1019810.383	0.5	3	0
1019812.183	0.5	3	0
