onset	duration	type	choice	rwdval	RT
8284194.328	3	bandit	3	0	1.6322
8284201.316	3	bandit	1	10	1.1035
8284208.295	3	bandit	2	10	0.8877
8284215.278	3	bandit	1	10	1.0753
8284222.261	3	bandit	3	10	1.3497
8284232.249	3	bandit	2	10	0.8467
8284239.228	3	bandit	2	10	1.1186
8284247.211	3	bandit	1	0	0.8212
8284262.044	3	bandit	2	10	2.4138
8284274.027	3	bandit	1	0	0.5385
8284281.01	3	bandit	1	10	0.9817
8284295.494	3	bandit	3	10	1.4056
8284303.477	3	bandit	2	0	0.8535
8284315.46	3	bandit	1	0	0.7459
8284323.443	3	bandit	2	0	1.0849
8284330.427	3	bandit	2	0	1.6718
8284338.41	3	bandit	1	0	0.6523
8284345.393	3	bandit	3	0	1.1293
8284354.376	3	bandit	2	0	0.7046
8284362.359	3	bandit	2	0	0.6647
8284371.348	3	bandit	3	0	0.3503
8284378.329	3	bandit	1	0	2.1734
8284387.309	3	bandit	1	0	0.6255
8284395.295	3	bandit	3	0	0.8797
8284402.276	3	bandit	2	0	0.8065
8284410.259	3	bandit	3	0	0.9574
8284417.243	3	bandit	1	10	0.8677
8284424.225	3	bandit	1	0	0.9858
8284432.209	3	bandit	2	0	1.5065
8284439.194	3	bandit	3	0	1.1917
8284447.176	3	bandit	1	0	1.6422
8284454.158	3	bandit	1	0	2.4413
8284461.141	3	bandit	3	0	1.405
8284470.125	3	bandit	2	0	0.7256
8284478.11	3	bandit	3	0	0.5859
8284487.091	3	bandit	1	0	1.1636
8284496.074	3	bandit	2	0	0.7884
8284503.058	3	bandit	3	0	0.6467
8284517.857	3	bandit	0	0	3.0062
8284526.857	3	bandit	2	0	0.7816
8284534.842	3	bandit	1	0	0.8359
8284543.824	3	bandit	3	10	0.5232
8284550.807	3	bandit	3	0	0.9082
8284557.79	3	bandit	2	0	0.5716
8284564.774	3	bandit	1	0	0.4104
8284571.773	3	bandit	3	0	0.3373
8284578.757	3	bandit	3	0	0.6867
8284585.74	3	bandit	2	10	1.0425
8284592.723	3	bandit	2	0	0.6881
8284599.706	3	bandit	2	10	0.6321
8284606.693	3	bandit	2	10	0.9234
8284613.677	3	bandit	1	0	1.1793
8284622.656	3	bandit	2	10	0.5529
8284629.64	3	bandit	2	0	1.0111
8284636.623	3	bandit	2	10	2.1004
8284643.606	3	bandit	2	0	1.2617
8284651.589	3	bandit	3	0	1.1986
8284658.572	3	bandit	2	10	1.1592
8284665.556	3	bandit	2	10	0.6271
8284672.539	3	bandit	2	10	0.9846
8284679.522	3	bandit	2	10	0.6209
8284688.505	3	bandit	2	10	0.7495
8284697.488	3	bandit	2	10	0.4384
8284705.488	3	bandit	2	0	0.4725
8284712.488	3	bandit	2	10	0.3094
8284719.476	3	bandit	2	0	0.5939
8284726.471	3	bandit	2	10	0.2905
8284733.459	3	bandit	2	10	0.6198
8284748.738	3	bandit	1	0	1.672
8284757.721	3	bandit	2	0	0.564
8284766.704	3	bandit	3	0	1.4958
8284773.704	3	bandit	2	10	0.2829
8284781.687	3	bandit	2	10	0.6869
8284788.675	3	bandit	2	0	0.7018
8284798.659	3	bandit	1	0	1.0531
8284806.654	3	bandit	3	0	0.6329
8284813.654	3	bandit	2	0	0.605
8284820.654	3	bandit	1	0	0.9488
8284827.637	3	bandit	3	10	0.8566
8284834.637	3	bandit	2	0	0.8943
8284841.62	3	bandit	1	0	1.1145
8284848.62	3	bandit	2	0	0.9105
8284855.62	3	bandit	2	0	1.4657
8284862.62	3	bandit	1	0	0.7135
8284869.62	3	bandit	2	0	0.5323
8284879.603	3	bandit	1	0	0.3161
8284889.603	3	bandit	3	0	1.3283
8284896.591	3	bandit	2	0	0.7626
8284903.586	3	bandit	1	0	1.32
8284910.586	3	bandit	2	0	0.5202
8284917.586	3	bandit	2	0	0.6819
8284927.586	3	bandit	3	10	1.7741
8284934.585	3	bandit	3	10	0.4518
8284943.569	3	bandit	3	10	0.4729
8284950.569	3	bandit	3	0	0.6332
8284958.568	3	bandit	3	10	0.8024
8284965.552	3	bandit	3	0	0.8491
8284972.552	3	bandit	3	10	1.2823
8284987.922	3	bandit	2	0	1.6545
8284994.918	3	bandit	3	10	0.6325
8285001.918	3	bandit	2	10	0.4508
8285008.918	3	bandit	3	10	0.4168
8285016.918	3	bandit	2	0	0.4938
8285023.918	3	bandit	1	10	0.3957
8285030.918	3	bandit	2	0	1.2124
8285039.917	3	bandit	3	0	0.6991
8285046.917	3	bandit	1	10	1.2322
8285053.917	3	bandit	1	0	1.9654
8285061.901	3	bandit	2	0	1.1865
8285068.9	3	bandit	3	0	0.5455
8285075.9	3	bandit	2	10	0.4843
8285082.883	3	bandit	2	0	0.3907
8285089.883	3	bandit	3	0	0.5461
8285096.883	3	bandit	2	0	1.3252
8285103.883	3	bandit	1	10	0.4301
8285110.883	3	bandit	1	10	0.5864
8285118.883	3	bandit	1	10	0.5189
8285125.883	3	bandit	1	10	0.2684
8285132.883	3	bandit	1	10	1.4484
8285139.883	3	bandit	1	10	2.7689
8285147.883	3	bandit	1	0	0.5388
8285154.883	3	bandit	2	0	1.5521
8285161.866	3	bandit	1	0	1.9842
8285168.866	3	bandit	3	0	0.1611
8285175.866	3	bandit	2	10	1.0281
8285182.866	3	bandit	2	0	0.74
8285189.866	3	bandit	1	10	0.5182
8285196.865	3	bandit	1	10	1.5039
