onset	duration	type	choice	rwdval	RT
4834836.003	3	bandit	3	10	0.3521
4834842.982	3	bandit	3	10	0.6757
4834849.966	3	bandit	3	10	0.6229
4834856.95	3	bandit	3	0	0.5787
4834863.934	3	bandit	3	0	0.4717
4834871.915	3	bandit	3	10	1.1867
4834881.898	3	bandit	3	10	0.5376
4834888.881	3	bandit	3	10	1.1688
4834895.868	3	bandit	3	10	1.0799
4834903.851	3	bandit	3	0	0.4574
4834912.832	3	bandit	3	10	0.5717
4834928.747	3	bandit	1	0	1.472
4834936.734	3	bandit	2	0	0.3166
4834943.716	3	bandit	3	10	1.1122
4834953.699	3	bandit	3	0	0.4072
4834960.68	3	bandit	0	0	3.0018
4834968.68	3	bandit	3	0	0.4336
4834975.665	3	bandit	1	0	0.3902
4834982.648	3	bandit	2	0	0.4194
4834989.63	3	bandit	3	10	0.3894
4834996.613	3	bandit	3	0	0.9149
4835003.596	3	bandit	3	10	0.3154
4835010.581	3	bandit	3	0	0.7411
4835019.563	3	bandit	3	0	0.3073
4835026.546	3	bandit	1	0	0.4265
4835033.529	3	bandit	1	0	0.7681
4835040.515	3	bandit	2	0	0.3246
4835047.496	3	bandit	2	10	0.3892
4835054.482	3	bandit	2	0	0.4868
4835062.464	3	bandit	3	0	0.2845
4835069.445	3	bandit	2	0	0.4046
4835077.43	3	bandit	2	0	0.3382
4835084.412	3	bandit	1	10	0.8489
4835091.395	3	bandit	1	10	0.9587
4835100.381	3	bandit	1	10	0.459
4835108.362	3	bandit	1	10	0.6236
4835116.35	3	bandit	1	0	0.6927
4835124.328	3	bandit	1	0	0.3816
4835132.311	3	bandit	2	0	0.7078
4835139.298	3	bandit	3	0	0.8046
4835150.295	3	bandit	1	0	0.6014
4835165.861	3	bandit	1	0	1.4329
4835172.848	3	bandit	2	10	0.8332
4835179.832	3	bandit	2	10	0.6309
4835186.815	3	bandit	2	0	0.5036
4835195.794	3	bandit	2	0	0.3758
4835203.777	3	bandit	3	10	0.4122
4835210.765	3	bandit	3	10	0.4676
4835217.744	3	bandit	3	10	0.6105
4835224.731	3	bandit	3	10	0.8431
4835232.71	3	bandit	0	0	3.0024
4835239.71	3	bandit	3	10	0.3219
4835246.698	3	bandit	3	0	0.4679
4835254.679	3	bandit	3	10	0.3345
4835263.66	3	bandit	3	10	0.3746
4835271.643	3	bandit	3	0	0.4076
4835278.63	3	bandit	3	10	0.5479
4835285.609	3	bandit	3	0	0.6751
4835295.609	3	bandit	3	10	0.3976
4835303.592	3	bandit	3	0	0.9661
4835310.579	3	bandit	3	10	0.5941
4835317.563	3	bandit	3	10	0.4275
4835325.546	3	bandit	0	0	3.0033
4835332.542	3	bandit	3	10	0.3082
4835340.525	3	bandit	3	10	0.4151
4835348.509	3	bandit	3	0	0.5499
4835356.492	3	bandit	3	10	0.4197
4835364.475	3	bandit	3	10	0.3994
4835371.458	3	bandit	3	0	0.4822
4835378.442	3	bandit	3	0	0.5189
4835385.429	3	bandit	2	10	0.4057
4835398.791	3	bandit	1	10	1.1259
4835408.774	3	bandit	1	0	0.4661
4835415.762	3	bandit	1	10	1.4769
4835422.741	3	bandit	1	10	0.7509
4835429.724	3	bandit	1	10	0.9452
4835438.724	3	bandit	1	10	0.4836
4835447.707	3	bandit	1	10	0.4743
4835454.707	3	bandit	1	10	0.6846
4835462.69	3	bandit	1	10	0.4969
4835471.674	3	bandit	1	10	0.3919
4835478.661	3	bandit	1	10	0.3837
4835485.64	3	bandit	1	10	0.4291
4835493.64	3	bandit	1	10	0.4069
4835501.623	3	bandit	1	0	0.3067
4835508.607	3	bandit	1	0	0.3685
4835515.59	3	bandit	2	10	0.4127
4835522.573	3	bandit	2	0	0.8405
4835529.556	3	bandit	2	0	0.4217
4835537.539	3	bandit	3	10	0.4125
4835545.523	3	bandit	3	0	0.4354
4835552.506	3	bandit	3	0	0.4211
4835560.489	3	bandit	1	10	0.3682
4835567.472	3	bandit	1	0	0.981
4835575.473	3	bandit	1	10	0.5487
4835582.456	3	bandit	1	0	0.4206
4835589.439	3	bandit	1	0	0.8042
4835596.422	3	bandit	2	0	0.4214
4835604.405	3	bandit	3	0	0.3609
4835612.389	3	bandit	2	10	0.414
4835619.372	3	bandit	2	0	1.1391
4835633.822	3	bandit	1	0	1.0724
4835640.805	3	bandit	2	0	0.4353
4835648.805	3	bandit	3	10	0.3543
4835655.788	3	bandit	3	0	1.411
4835662.771	3	bandit	3	10	0.4362
4835672.759	3	bandit	3	10	0.4061
4835679.738	3	bandit	3	10	0.4663
4835686.721	3	bandit	3	0	0.9886
4835693.704	3	bandit	3	10	0.308
4835700.687	3	bandit	3	0	0.3679
4835707.671	3	bandit	3	10	0.87
4835717.671	3	bandit	3	0	0.5777
4835724.67	3	bandit	2	0	0.331
4835731.654	3	bandit	1	0	0.6892
4835739.654	3	bandit	3	0	0.3693
4835746.637	3	bandit	1	0	0.4655
4835753.62	3	bandit	2	10	0.4363
4835761.62	3	bandit	2	10	0.4667
4835768.603	3	bandit	2	0	0.4569
4835775.586	3	bandit	2	0	0.3092
4835782.57	3	bandit	3	10	0.8547
4835790.553	3	bandit	3	10	0.5031
4835798.536	3	bandit	3	0	0.4067
4835805.519	3	bandit	3	0	0.4152
4835814.519	3	bandit	1	0	0.3478
4835821.503	3	bandit	2	10	0.4957
4835828.486	3	bandit	2	10	1.7439
4835835.469	3	bandit	2	10	0.7935
4835842.452	3	bandit	2	0	0.7048
4835849.435	3	bandit	2	0	0.7505
