onset	duration	type	choice	rwdval	RT
4654596.259	3	bandit	1	0	2.2591
4654605.245	3	bandit	3	10	1.4498
4654613.225	3	bandit	3	10	2.7623
4654620.209	3	bandit	0	0	3.0051
4654628.208	3	bandit	2	0	1.1755
4654635.193	3	bandit	3	10	0.6762
4654644.179	3	bandit	3	0	1.3767
4654651.159	3	bandit	1	10	1.9184
4654659.141	3	bandit	3	0	1.6323
4654668.124	3	bandit	1	0	1.0846
4654675.108	3	bandit	2	10	1.4585
4654683.095	3	bandit	2	0	1.394
4654690.074	3	bandit	1	10	1.2416
4654698.057	3	bandit	1	10	0.8493
4654705.043	3	bandit	1	10	0.979
4654712.024	3	bandit	1	10	1.5889
4654720.008	3	bandit	1	10	1.1813
4654726.992	3	bandit	2	0	2.1085
4654733.976	3	bandit	1	0	0.6482
4654741.957	3	bandit	3	10	0.4427
4654748.941	3	bandit	3	0	1.081
4654756.923	3	bandit	2	0	0.8806
4654765.906	3	bandit	1	0	1.1756
4654772.89	3	bandit	2	0	2.2611
4654779.875	3	bandit	3	0	1.3166
4654787.859	3	bandit	3	0	1.4262
4654794.841	3	bandit	1	10	0.5855
4654802.823	3	bandit	1	10	0.6098
4654809.808	3	bandit	1	0	0.8038
4654816.793	3	bandit	1	0	0.451
4654831.272	3	bandit	2	0	1.0503
4654838.258	3	bandit	3	10	0.6911
4654845.239	3	bandit	3	0	0.9246
4654853.222	3	bandit	1	0	0.4393
4654864.207	3	bandit	3	0	0.3837
4654871.188	3	bandit	2	0	0.6264
4654878.173	3	bandit	2	0	0.5403
4654887.158	3	bandit	1	10	0.4347
4654894.14	3	bandit	1	0	1.1954
4654901.122	3	bandit	3	0	0.9759
4654908.106	3	bandit	1	10	0.4134
4654915.088	3	bandit	2	10	0.6845
4654922.075	3	bandit	1	10	0.7886
4654929.057	3	bandit	1	0	0.8644
4654937.038	3	bandit	2	10	0.8363
4654944.025	3	bandit	1	0	1.6245
4654952.004	3	bandit	2	10	0.5865
4654958.99	3	bandit	2	0	1.1118
4654965.975	3	bandit	3	0	0.3938
4654972.954	3	bandit	2	10	0.936
4654979.937	3	bandit	2	10	0.9039
4654986.92	3	bandit	2	10	1.5155
4654993.904	3	bandit	2	10	0.867
4655000.887	3	bandit	2	10	0.9776
4655008.87	3	bandit	2	0	1.0079
4655015.853	3	bandit	3	0	2.0779
4655024.841	3	bandit	1	0	0.4211
