onset	duration	type	repeat
4658157.396	0.5	3	0
4658159.196	0.5	3	0
4658160.996	0.5	3	0
4658162.798	0.5	3	0
4658164.596	0.5	3	0
4658166.396	0.5	3	0
4658168.196	0.5	3	1
4658169.996	0.5	3	0
4658171.796	0.5	3	1
4658173.596	0.5	3	0
4658187.396	0.5	3	0
4658189.196	0.5	3	0
4658190.997	0.5	3	0
4658192.796	0.5	3	0
4658194.596	0.5	3	1
4658196.396	0.5	3	0
4658198.196	0.5	3	1
4658199.996	0.5	3	0
4658201.796	0.5	3	0
4658203.596	0.5	3	0
4658217.396	0.5	1	0
4658219.196	0.5	1	0
4658220.996	0.5	1	0
4658222.796	0.5	1	0
4658224.596	0.5	1	1
4658226.396	0.5	1	0
4658228.196	0.5	1	0
4658229.996	0.5	1	1
4658231.796	0.5	1	0
4658233.596	0.5	1	0
4658247.395	0.5	2	0
4658249.195	0.5	2	0
4658250.995	0.5	2	0
4658252.797	0.5	2	0
4658254.595	0.5	2	1
4658256.395	0.5	2	0
4658258.195	0.5	2	1
4658259.995	0.5	2	0
4658261.795	0.5	2	0
4658263.596	0.5	2	0
4658277.396	0.5	1	0
4658279.195	0.5	1	0
4658280.995	0.5	1	1
4658282.795	0.5	1	0
4658284.595	0.5	1	0
4658286.395	0.5	1	0
4658288.195	0.5	1	0
4658289.995	0.5	1	0
4658291.795	0.5	1	1
4658293.595	0.5	1	0
4658307.395	0.5	2	0
4658309.195	0.5	2	0
4658310.994	0.5	2	0
4658312.794	0.5	2	0
4658314.594	0.5	2	1
4658316.396	0.5	2	0
4658318.194	0.5	2	0
4658319.994	0.5	2	0
4658321.794	0.5	2	0
4658323.594	0.5	2	1
4658337.395	0.5	3	0
4658339.195	0.5	3	0
4658340.994	0.5	3	0
4658342.794	0.5	3	1
4658344.595	0.5	3	0
4658346.395	0.5	3	0
4658348.194	0.5	3	1
4658349.994	0.5	3	0
4658351.794	0.5	3	0
4658353.594	0.5	3	0
4658367.395	0.5	2	0
4658369.194	0.5	2	0
4658370.994	0.5	2	1
4658372.794	0.5	2	0
4658374.594	0.5	2	0
4658376.394	0.5	2	0
4658378.194	0.5	2	1
4658379.994	0.5	2	0
4658381.794	0.5	2	0
4658383.594	0.5	2	0
4658397.394	0.5	1	0
4658399.193	0.5	1	0
4658400.993	0.5	1	1
4658402.793	0.5	1	0
4658404.593	0.5	1	1
4658406.393	0.5	1	0
4658408.196	0.5	1	0
4658409.993	0.5	1	0
4658411.793	0.5	1	0
4658413.593	0.5	1	0
4658427.395	0.5	2	0
4658429.193	0.5	2	0
4658430.993	0.5	2	0
4658432.793	0.5	2	0
4658434.593	0.5	2	0
4658436.393	0.5	2	1
4658438.194	0.5	2	0
4658439.993	0.5	2	0
4658441.793	0.5	2	0
4658443.593	0.5	2	1
4658457.396	0.5	2	0
4658459.193	0.5	2	1
4658460.993	0.5	2	0
4658462.793	0.5	2	0
4658464.593	0.5	2	1
4658466.395	0.5	2	0
4658468.194	0.5	2	0
4658469.993	0.5	2	0
4658471.794	0.5	2	0
4658473.593	0.5	2	0
4658487.393	0.5	2	0
4658489.192	0.5	2	0
4658490.993	0.5	2	1
4658492.792	0.5	2	0
4658494.592	0.5	2	0
4658496.392	0.5	2	0
4658498.192	0.5	2	0
4658499.992	0.5	2	0
4658501.793	0.5	2	1
4658503.593	0.5	2	0
4658517.395	0.5	1	0
4658519.192	0.5	1	0
4658520.992	0.5	1	0
4658522.792	0.5	1	0
4658524.593	0.5	1	0
4658526.392	0.5	1	0
4658528.192	0.5	1	0
4658529.992	0.5	1	1
4658531.792	0.5	1	0
4658533.592	0.5	1	1
4658547.395	0.5	1	0
4658549.192	0.5	1	0
4658550.992	0.5	1	1
4658552.791	0.5	1	0
4658554.592	0.5	1	0
4658556.391	0.5	1	0
4658558.191	0.5	1	1
4658559.992	0.5	1	0
4658561.791	0.5	1	0
4658563.591	0.5	1	0
4658577.391	0.5	3	0
4658579.191	0.5	3	1
4658580.991	0.5	3	0
4658582.791	0.5	3	0
4658584.592	0.5	3	0
4658586.391	0.5	3	0
4658588.191	0.5	3	1
4658589.991	0.5	3	0
4658591.791	0.5	3	0
4658593.591	0.5	3	0
4658607.391	0.5	2	0
4658609.191	0.5	2	0
4658610.991	0.5	2	0
4658612.791	0.5	2	1
4658614.591	0.5	2	0
4658616.391	0.5	2	0
4658618.191	0.5	2	1
4658619.991	0.5	2	0
4658621.792	0.5	2	0
4658623.591	0.5	2	0
4658637.391	0.5	3	0
4658639.19	0.5	3	1
4658640.99	0.5	3	0
4658642.79	0.5	3	0
4658644.59	0.5	3	0
4658646.39	0.5	3	0
4658648.19	0.5	3	1
4658649.99	0.5	3	0
4658651.79	0.5	3	0
4658653.592	0.5	3	0
4658667.39	0.5	1	0
4658669.19	0.5	1	1
4658670.99	0.5	1	0
4658672.79	0.5	1	1
4658674.59	0.5	1	0
4658676.391	0.5	1	0
4658678.19	0.5	1	0
4658679.991	0.5	1	0
4658681.79	0.5	1	0
4658683.59	0.5	1	0
4658697.39	0.5	3	0
4658699.19	0.5	3	0
4658700.99	0.5	3	0
4658702.79	0.5	3	1
4658704.589	0.5	3	0
4658706.39	0.5	3	1
4658708.189	0.5	3	0
4658709.989	0.5	3	0
4658711.79	0.5	3	0
4658713.589	0.5	3	0
4658727.39	0.5	3	0
4658729.189	0.5	3	0
4658730.989	0.5	3	1
4658732.789	0.5	3	0
4658734.59	0.5	3	0
4658736.389	0.5	3	1
4658738.189	0.5	3	0
4658739.989	0.5	3	0
4658741.789	0.5	3	0
4658743.59	0.5	3	0
4658757.389	0.5	1	0
4658759.189	0.5	1	0
4658760.989	0.5	1	0
4658762.789	0.5	1	0
4658764.589	0.5	1	1
4658766.389	0.5	1	0
4658768.19	0.5	1	0
4658769.989	0.5	1	0
4658771.789	0.5	1	0
4658773.589	0.5	1	1
4658787.388	0.5	1	0
4658789.189	0.5	1	0
4658790.988	0.5	1	0
4658792.79	0.5	1	0
4658794.588	0.5	1	0
4658796.388	0.5	1	0
4658798.188	0.5	1	1
4658799.988	0.5	1	0
4658801.788	0.5	1	0
4658803.588	0.5	1	1
4658817.388	0.5	1	0
4658819.19	0.5	1	0
4658820.989	0.5	1	0
4658822.788	0.5	1	0
4658824.588	0.5	1	1
4658826.39	0.5	1	0
4658828.188	0.5	1	0
4658829.988	0.5	1	1
4658831.788	0.5	1	0
4658833.588	0.5	1	0
4658847.388	0.5	1	0
4658849.188	0.5	1	0
4658850.988	0.5	1	0
4658852.788	0.5	1	0
4658854.588	0.5	1	0
4658856.388	0.5	1	0
4658858.187	0.5	1	1
4658859.988	0.5	1	0
4658861.788	0.5	1	1
4658863.588	0.5	1	0
4658877.387	0.5	2	0
4658879.188	0.5	2	0
4658880.988	0.5	2	1
4658882.787	0.5	2	0
4658884.587	0.5	2	0
4658886.387	0.5	2	0
4658888.187	0.5	2	1
4658889.987	0.5	2	0
4658891.787	0.5	2	0
4658893.587	0.5	2	0
4658907.389	0.5	2	0
4658909.188	0.5	2	0
4658910.987	0.5	2	0
4658912.787	0.5	2	1
4658914.587	0.5	2	0
4658916.387	0.5	2	0
4658918.187	0.5	2	1
4658919.987	0.5	2	0
4658921.787	0.5	2	0
4658923.588	0.5	2	0
4658937.387	0.5	3	0
4658939.186	0.5	3	0
4658940.986	0.5	3	0
4658942.787	0.5	3	1
4658944.586	0.5	3	0
4658946.386	0.5	3	0
4658948.187	0.5	3	0
4658949.986	0.5	3	0
4658951.786	0.5	3	1
4658953.588	0.5	3	0
4658967.388	0.5	2	0
4658969.186	0.5	2	0
4658970.986	0.5	2	0
4658972.786	0.5	2	0
4658974.586	0.5	2	0
4658976.386	0.5	2	0
4658978.186	0.5	2	0
4658979.986	0.5	2	1
4658981.786	0.5	2	0
4658983.586	0.5	2	1
4658997.386	0.5	3	0
4658999.186	0.5	3	0
4659000.986	0.5	3	1
4659002.787	0.5	3	0
4659004.586	0.5	3	0
4659006.386	0.5	3	0
4659008.186	0.5	3	0
4659009.986	0.5	3	0
4659011.786	0.5	3	0
4659013.585	0.5	3	1
4659027.386	0.5	3	0
4659029.186	0.5	3	0
4659030.985	0.5	3	1
4659032.785	0.5	3	0
4659034.585	0.5	3	0
4659036.385	0.5	3	0
4659038.187	0.5	3	0
4659039.987	0.5	3	1
