onset	duration	type	choice	rwdval	RT
2306182.867	3	bandit	1	0	0.4217
2306189.855	3	bandit	1	0	0.2416
2306197.834	3	bandit	2	10	0.4616
2306204.822	3	bandit	2	10	0.36
2306211.8	3	bandit	2	0	0.985
2306218.788	3	bandit	2	0	0.4141
2306225.767	3	bandit	2	10	0.4895
2306233.75	3	bandit	2	10	1.9494
2306247.017	3	bandit	3	0	1.3663
2306255	3	bandit	2	0	0.4013
2306263.983	3	bandit	2	10	0.3953
2306270.966	3	bandit	2	10	0.6019
2306277.949	3	bandit	2	0	0.3423
2306284.933	3	bandit	2	0	0.6223
2306292.916	3	bandit	3	10	1.4668
2306299.899	3	bandit	3	10	1.0962
2306308.882	3	bandit	3	0	0.7439
2306315.866	3	bandit	3	10	1.0303
2306322.849	3	bandit	3	0	0.4941
2306331.832	3	bandit	3	10	0.7124
2306339.815	3	bandit	3	0	0.6886
2306347.803	3	bandit	3	10	1.0227
2306355.782	3	bandit	3	10	0.9254
2306362.765	3	bandit	3	0	0.6017
2306369.748	3	bandit	3	0	0.4678
2306376.732	3	bandit	2	0	0.188
2306384.715	3	bandit	3	0	0.3545
2306391.698	3	bandit	2	0	0.4677
2306398.681	3	bandit	1	0	0.3575
2306406.665	3	bandit	1	0	0.4219
2306413.648	3	bandit	1	10	0.3872
2306421.648	3	bandit	1	10	0.5688
2306429.631	3	bandit	1	0	0.6433
2306436.614	3	bandit	1	0	0.4813
2306443.597	3	bandit	1	0	1.5441
2306452.581	3	bandit	1	0	0.5556
2306459.564	3	bandit	3	0	0.5432
2306466.547	3	bandit	2	10	0.3872
2306484.13	3	bandit	3	0	1.5003
2306494.113	3	bandit	3	10	0.454
2306501.097	3	bandit	3	0	0.4076
2306508.08	3	bandit	3	10	1.2036
2306516.063	3	bandit	3	10	1.7552
2306523.046	3	bandit	3	0	0.5285
2306530.03	3	bandit	3	10	0.9237
2306537.03	3	bandit	3	10	1.1638
2306545.013	3	bandit	3	0	0.4494
2306551.996	3	bandit	3	10	0.4609
2306558.979	3	bandit	3	0	1.0063
2306565.963	3	bandit	3	0	0.3003
2306572.946	3	bandit	3	10	0.9717
2306579.929	3	bandit	3	0	1.3541
2306586.912	3	bandit	3	10	0.6017
2306593.896	3	bandit	3	10	1.0314
2306600.879	3	bandit	3	0	1.0785
2306607.862	3	bandit	3	10	1.5945
2306616.862	3	bandit	3	10	0.9842
2306627.862	3	bandit	3	0	0.4562
2306635.845	3	bandit	3	0	1.0174
2306644.828	3	bandit	3	0	0.5151
2306651.828	3	bandit	3	0	0.6285
2306659.811	3	bandit	3	10	0.896
2306666.795	3	bandit	3	10	1.2605
2306673.795	3	bandit	0	0	3.0023
2306682.794	3	bandit	3	0	0.5477
2306689.778	3	bandit	3	0	0.314
2306696.778	3	bandit	3	0	0.4153
2306706.761	3	bandit	3	0	0.4369
