onset	duration	type	repeat
10096677.95	0.5	1	0
10096679.75	0.5	1	1
10096681.55	0.5	1	0
10096683.35	0.5	1	0
10096685.15	0.5	1	0
10096686.95	0.5	1	0
10096688.75	0.5	1	0
10096690.55	0.5	1	1
10096692.35	0.5	1	0
10096694.15	0.5	1	0
10096707.95	0.5	1	0
10096709.75	0.5	1	0
10096711.55	0.5	1	0
10096713.35	0.5	1	0
10096715.15	0.5	1	0
10096716.95	0.5	1	1
10096718.75	0.5	1	0
10096720.55	0.5	1	0
10096722.35	0.5	1	1
10096724.15	0.5	1	0
10096737.95	0.5	1	0
10096739.75	0.5	1	0
10096741.55	0.5	1	0
10096743.35	0.5	1	0
10096745.15	0.5	1	0
10096746.95	0.5	1	1
10096748.75	0.5	1	0
10096750.55	0.5	1	1
10096752.35	0.5	1	0
10096754.15	0.5	1	0
10096767.95	0.5	1	0
10096769.75	0.5	1	1
10096771.55	0.5	1	0
10096773.35	0.5	1	1
10096775.15	0.5	1	0
10096776.95	0.5	1	0
10096778.75	0.5	1	0
10096780.55	0.5	1	0
10096782.35	0.5	1	0
10096784.15	0.5	1	0
10096797.94	0.5	2	0
10096799.74	0.5	2	0
10096801.54	0.5	2	0
10096803.35	0.5	2	0
10096805.14	0.5	2	1
10096806.94	0.5	2	0
10096808.74	0.5	2	0
10096810.55	0.5	2	0
10096812.35	0.5	2	0
10096814.14	0.5	2	1
10096827.94	0.5	3	0
10096829.75	0.5	3	1
10096831.54	0.5	3	0
10096833.34	0.5	3	1
10096835.14	0.5	3	0
10096836.94	0.5	3	0
10096838.74	0.5	3	0
10096840.54	0.5	3	0
10096842.35	0.5	3	0
10096844.14	0.5	3	0
10096857.94	0.5	2	0
10096859.74	0.5	2	0
10096861.54	0.5	2	0
10096863.34	0.5	2	1
10096865.14	0.5	2	0
10096866.94	0.5	2	0
10096868.74	0.5	2	0
10096870.55	0.5	2	0
10096872.34	0.5	2	1
10096874.14	0.5	2	0
10096887.94	0.5	2	0
10096889.74	0.5	2	0
10096891.54	0.5	2	1
10096893.34	0.5	2	0
10096895.14	0.5	2	0
10096896.94	0.5	2	0
10096898.74	0.5	2	1
10096900.54	0.5	2	0
10096902.34	0.5	2	0
10096904.14	0.5	2	0
10096917.94	0.5	3	0
10096919.74	0.5	3	1
10096921.54	0.5	3	0
10096923.34	0.5	3	0
10096925.14	0.5	3	0
10096926.94	0.5	3	0
10096928.74	0.5	3	0
10096930.54	0.5	3	1
10096932.34	0.5	3	0
10096934.14	0.5	3	0
10096947.95	0.5	2	0
10096949.74	0.5	2	0
10096951.54	0.5	2	0
10096953.34	0.5	2	0
10096955.14	0.5	2	0
10096956.94	0.5	2	1
10096958.74	0.5	2	0
10096960.54	0.5	2	0
10096962.34	0.5	2	1
10096964.14	0.5	2	0
10096977.94	0.5	3	0
10096979.74	0.5	3	1
10096981.54	0.5	3	0
10096983.34	0.5	3	0
10096985.14	0.5	3	0
10096986.94	0.5	3	1
10096988.74	0.5	3	0
10096990.54	0.5	3	0
10096992.34	0.5	3	0
10096994.14	0.5	3	0
10097007.94	0.5	1	0
10097009.74	0.5	1	0
10097011.54	0.5	1	1
10097013.34	0.5	1	0
10097015.14	0.5	1	0
10097016.94	0.5	1	0
10097018.74	0.5	1	1
10097020.54	0.5	1	0
10097022.34	0.5	1	0
10097024.14	0.5	1	0
10097037.94	0.5	1	0
10097039.74	0.5	1	0
10097041.54	0.5	1	0
10097043.34	0.5	1	0
10097045.14	0.5	1	0
10097046.94	0.5	1	1
10097048.74	0.5	1	0
10097050.54	0.5	1	1
10097052.34	0.5	1	0
10097054.14	0.5	1	0
10097067.94	0.5	2	0
10097069.74	0.5	2	1
10097071.54	0.5	2	0
10097073.34	0.5	2	0
10097075.14	0.5	2	1
10097076.94	0.5	2	0
10097078.74	0.5	2	0
10097080.54	0.5	2	0
10097082.34	0.5	2	0
10097084.14	0.5	2	0
10097097.94	0.5	2	0
10097099.74	0.5	2	0
10097101.54	0.5	2	1
10097103.34	0.5	2	0
10097105.14	0.5	2	1
10097106.94	0.5	2	0
10097108.74	0.5	2	0
10097110.54	0.5	2	0
10097112.34	0.5	2	0
10097114.14	0.5	2	0
10097127.94	0.5	2	0
10097129.74	0.5	2	0
10097131.54	0.5	2	1
10097133.34	0.5	2	0
10097135.14	0.5	2	0
10097136.94	0.5	2	0
10097138.74	0.5	2	0
10097140.54	0.5	2	0
10097142.34	0.5	2	0
10097144.14	0.5	2	1
10097157.94	0.5	1	0
10097159.74	0.5	1	0
10097161.54	0.5	1	0
10097163.34	0.5	1	0
10097165.14	0.5	1	1
10097166.94	0.5	1	0
10097168.74	0.5	1	0
10097170.54	0.5	1	0
10097172.34	0.5	1	0
10097174.14	0.5	1	1
10097187.94	0.5	3	0
10097189.74	0.5	3	0
10097191.54	0.5	3	1
10097193.34	0.5	3	0
10097195.14	0.5	3	1
10097196.94	0.5	3	0
10097198.74	0.5	3	0
10097200.54	0.5	3	0
10097202.34	0.5	3	0
10097204.14	0.5	3	0
10097217.94	0.5	3	0
10097219.74	0.5	3	0
10097221.54	0.5	3	0
10097223.34	0.5	3	0
10097225.14	0.5	3	0
10097226.94	0.5	3	1
