onset	duration	type	choice	rwdval	RT
8992369.251	3	bandit	1	10	0.8527
8992376.237	3	bandit	2	0	0.4964
8992383.22	3	bandit	3	0	0.4896
8992393.203	3	bandit	1	0	0.9452
8992400.184	3	bandit	2	0	0.4683
8992407.169	3	bandit	3	10	0.3363
8992414.151	3	bandit	3	0	0.6113
8992421.134	3	bandit	1	0	0.3338
8992428.118	3	bandit	2	0	0.307
8992435.1	3	bandit	1	0	0.309
8992442.084	3	bandit	3	0	0.2629
8992450.069	3	bandit	1	10	0.5911
8992457.051	3	bandit	1	0	0.4928
8992465.036	3	bandit	2	0	0.5157
8992472.019	3	bandit	1	10	0.3876
8992479.001	3	bandit	1	0	0.4167
8992485.983	3	bandit	1	10	0.4011
8992492.969	3	bandit	1	10	0.7456
8992500.954	3	bandit	1	0	0.4363
8992508.936	3	bandit	1	0	0.328
8992516.918	3	bandit	1	0	0.3764
8992525.899	3	bandit	3	10	0.3815
8992532.882	3	bandit	3	10	0.8466
8992540.867	3	bandit	3	10	0.3544
8992547.849	3	bandit	3	0	0.3746
8992554.834	3	bandit	3	10	0.5751
8992561.818	3	bandit	3	10	0.6702
8992568.802	3	bandit	3	10	0.2899
8992575.785	3	bandit	3	10	0.3079
8992583.768	3	bandit	3	0	0.6229
8992598.048	3	bandit	1	10	0.7452
8992606.036	3	bandit	1	0	0.361
8992613.018	3	bandit	2	10	0.5217
8992621.002	3	bandit	2	0	0.5494
8992628.985	3	bandit	3	0	0.4158
8992635.967	3	bandit	2	0	0.4899
8992642.951	3	bandit	1	10	0.3744
8992650.931	3	bandit	1	0	0.4828
8992659.915	3	bandit	3	0	0.617
8992666.901	3	bandit	1	0	0.562
8992673.883	3	bandit	1	0	0.9442
8992680.868	3	bandit	2	0	0.3146
8992688.851	3	bandit	3	0	0.3344
8992697.831	3	bandit	2	0	0.3959
8992704.817	3	bandit	1	0	0.5429
8992711.797	3	bandit	2	0	0.3347
8992718.783	3	bandit	3	0	0.2213
8992725.768	3	bandit	2	0	0.2078
8992734.747	3	bandit	2	0	0.5374
8992741.73	3	bandit	2	0	0.6029
8992750.715	3	bandit	1	10	0.348
8992757.699	3	bandit	1	10	0.4568
8992764.679	3	bandit	1	0	0.4478
8992776.665	3	bandit	1	0	0.7229
8992783.65	3	bandit	3	0	0.5824
8992790.633	3	bandit	2	0	0.9865
8992797.612	3	bandit	1	0	0.325
8992804.596	3	bandit	3	0	0.2956
8992812.579	3	bandit	2	10	0.3818
8992819.562	3	bandit	2	0	0.5886
8992833.081	3	bandit	1	10	0.933
8992840.065	3	bandit	1	0	0.3877
8992847.045	3	bandit	2	0	0.3343
8992854.032	3	bandit	3	10	0.5891
8992861.012	3	bandit	3	0	0.7175
8992867.998	3	bandit	1	10	0.7905
8992874.982	3	bandit	1	0	0.7183
8992884.961	3	bandit	3	0	0.7837
8992891.944	3	bandit	1	0	0.4486
8992899.928	3	bandit	1	0	0.6852
8992906.911	3	bandit	3	10	1.0047
8992913.899	3	bandit	3	0	0.5091
8992921.882	3	bandit	1	0	0.5168
8992928.865	3	bandit	3	0	0.8305
8992936.844	3	bandit	2	0	0.8236
8992943.827	3	bandit	1	0	0.5088
8992951.81	3	bandit	1	10	0.7701
8992958.794	3	bandit	1	0	0.6301
8992965.777	3	bandit	3	0	0.7981
8992973.76	3	bandit	1	0	0.8168
8992980.747	3	bandit	2	10	0.4418
8992987.731	3	bandit	2	10	0.3614
8992994.713	3	bandit	2	10	0.4074
8993001.693	3	bandit	2	10	0.5281
8993008.68	3	bandit	2	10	0.2973
8993017.676	3	bandit	2	10	0.4691
8993027.663	3	bandit	2	0	0.7977
8993038.643	3	bandit	2	10	0.395
8993045.759	3	bandit	2	10	0.2939
8993052.742	3	bandit	2	10	0.3278
8993066.042	3	bandit	2	10	0.966
8993073.026	3	bandit	2	10	0.7704
8993080.009	3	bandit	2	0	0.5368
8993089.992	3	bandit	2	10	0.3877
8993097.976	3	bandit	2	0	0.5368
8993104.958	3	bandit	2	0	0.5358
8993112.942	3	bandit	2	10	0.5414
8993119.929	3	bandit	2	0	0.7631
8993126.908	3	bandit	2	0	0.4153
8993135.894	3	bandit	1	0	0.4226
8993143.875	3	bandit	3	10	0.4421
8993151.858	3	bandit	3	10	0.8045
8993158.841	3	bandit	3	10	0.395
8993166.824	3	bandit	3	0	0.3878
8993173.808	3	bandit	3	10	0.361
8993180.791	3	bandit	3	10	0.3893
8993189.774	3	bandit	3	0	0.6503
8993198.757	3	bandit	3	10	0.4162
8993205.74	3	bandit	3	10	0.5514
8993212.724	3	bandit	3	10	0.5089
8993219.707	3	bandit	3	10	0.498
8993228.707	3	bandit	3	10	0.4163
8993235.69	3	bandit	3	0	0.5719
8993243.673	3	bandit	3	10	0.5225
8993251.656	3	bandit	3	0	0.4483
8993258.64	3	bandit	3	10	0.3156
8993265.623	3	bandit	3	10	0.4103
8993272.606	3	bandit	3	10	0.6499
8993279.589	3	bandit	3	10	0.6437
8993288.577	3	bandit	3	0	0.4791
8993303.139	3	bandit	1	0	1.2741
8993314.125	3	bandit	2	0	0.4627
8993325.11	3	bandit	3	0	0.4818
8993333.106	3	bandit	2	0	0.6098
8993340.089	3	bandit	1	0	0.4434
8993348.072	3	bandit	3	0	1.0733
8993355.055	3	bandit	2	0	0.6624
8993365.043	3	bandit	1	0	0.5628
8993372.022	3	bandit	3	10	1.2057
8993381.008	3	bandit	3	0	0.5796
8993392.988	3	bandit	3	10	0.5217
8993400.971	3	bandit	3	0	0.4567
8993407.954	3	bandit	3	10	0.7031
8993414.938	3	bandit	3	10	0.6834
8993422.938	3	bandit	3	0	0.3317
8993430.938	3	bandit	3	10	0.4232
8993437.921	3	bandit	3	10	0.4479
8993444.904	3	bandit	3	0	0.6037
8993452.904	3	bandit	3	0	0.3495
8993459.887	3	bandit	3	0	0.6498
8993468.874	3	bandit	3	0	0.7971
8993475.854	3	bandit	3	0	0.7667
8993482.837	3	bandit	3	0	0.8332
8993489.82	3	bandit	2	10	0.5966
8993496.803	3	bandit	2	0	0.5362
8993503.803	3	bandit	2	10	0.3147
8993510.786	3	bandit	2	10	0.5695
8993518.787	3	bandit	2	0	0.3147
8993525.77	3	bandit	0	0	3.0021
8993533.77	3	bandit	2	10	0.8378
8993548.571	3	bandit	2	0	1.1062
8993555.553	3	bandit	1	0	0.2669
8993562.553	3	bandit	3	0	0.3411
8993572.536	3	bandit	2	0	0.4636
8993582.524	3	bandit	1	0	0.63
8993592.502	3	bandit	3	0	0.382
8993599.485	3	bandit	3	10	1.3542
8993606.485	3	bandit	3	0	0.5237
8993613.469	3	bandit	3	0	0.6418
8993621.469	3	bandit	2	0	0.5225
8993629.468	3	bandit	1	10	0.3033
8993637.468	3	bandit	1	10	0.6178
8993644.468	3	bandit	1	10	1.0262
8993651.468	3	bandit	1	10	0.6649
8993658.468	3	bandit	1	10	0.6173
8993665.468	3	bandit	1	0	0.6502
8993674.451	3	bandit	1	0	0.3211
8993686.434	3	bandit	1	10	0.5432
8993693.418	3	bandit	1	10	0.5103
8993703.417	3	bandit	1	0	0.6761
8993711.417	3	bandit	1	10	0.4613
8993718.417	3	bandit	1	10	0.421
8993725.417	3	bandit	1	10	0.4692
8993732.417	3	bandit	1	10	0.5028
8993739.401	3	bandit	1	10	0.3565
