onset	duration	type	repeat
8996239.651	0.5	1	0
8996241.451	0.5	1	0
8996243.251	0.5	1	1
8996245.051	0.5	1	0
8996246.851	0.5	1	0
8996248.651	0.5	1	0
8996250.451	0.5	1	0
8996252.251	0.5	1	0
8996254.051	0.5	1	0
8996255.851	0.5	1	1
8996269.651	0.5	1	0
8996271.451	0.5	1	0
8996273.251	0.5	1	1
8996275.051	0.5	1	0
8996276.852	0.5	1	0
8996278.651	0.5	1	1
8996280.451	0.5	1	0
8996282.251	0.5	1	0
8996284.051	0.5	1	0
8996285.851	0.5	1	0
8996299.651	0.5	3	0
8996301.451	0.5	3	0
8996303.251	0.5	3	0
8996305.051	0.5	3	0
8996306.851	0.5	3	0
8996308.651	0.5	3	0
8996310.451	0.5	3	1
8996312.25	0.5	3	0
8996314.05	0.5	3	1
8996315.85	0.5	3	0
8996329.65	0.5	3	0
8996331.45	0.5	3	0
8996333.25	0.5	3	0
8996335.05	0.5	3	0
8996336.85	0.5	3	1
8996338.65	0.5	3	0
8996340.45	0.5	3	1
8996342.25	0.5	3	0
8996344.05	0.5	3	0
8996345.85	0.5	3	0
8996359.65	0.5	1	0
8996361.45	0.5	1	0
8996363.25	0.5	1	0
8996365.05	0.5	1	1
8996366.85	0.5	1	0
8996368.65	0.5	1	0
8996370.45	0.5	1	0
8996372.25	0.5	1	0
8996374.05	0.5	1	0
8996375.85	0.5	1	1
8996389.65	0.5	1	0
8996391.45	0.5	1	0
8996393.25	0.5	1	0
8996395.049	0.5	1	0
8996396.849	0.5	1	1
8996398.649	0.5	1	0
8996400.449	0.5	1	1
8996402.249	0.5	1	0
8996404.049	0.5	1	0
8996405.849	0.5	1	0
8996419.649	0.5	3	0
8996421.449	0.5	3	0
8996423.249	0.5	3	0
8996425.049	0.5	3	0
8996426.849	0.5	3	0
8996428.649	0.5	3	1
8996430.449	0.5	3	0
8996432.25	0.5	3	0
8996434.049	0.5	3	1
8996435.849	0.5	3	0
8996449.649	0.5	2	0
8996451.449	0.5	2	0
8996453.249	0.5	2	0
8996455.049	0.5	2	1
8996456.849	0.5	2	0
8996458.649	0.5	2	0
8996460.449	0.5	2	0
8996462.249	0.5	2	1
8996464.049	0.5	2	0
8996465.848	0.5	2	0
8996479.648	0.5	2	0
8996481.448	0.5	2	0
8996483.248	0.5	2	1
8996485.048	0.5	2	0
8996486.848	0.5	2	0
8996488.648	0.5	2	0
8996490.448	0.5	2	0
8996492.248	0.5	2	0
8996494.049	0.5	2	1
8996495.848	0.5	2	0
8996509.648	0.5	3	0
8996511.448	0.5	3	0
8996513.248	0.5	3	0
8996515.048	0.5	3	1
8996516.848	0.5	3	0
8996518.648	0.5	3	0
8996520.448	0.5	3	1
8996522.248	0.5	3	0
8996524.048	0.5	3	0
8996525.848	0.5	3	0
8996539.648	0.5	1	0
8996541.448	0.5	1	1
8996543.248	0.5	1	0
8996545.048	0.5	1	0
8996546.848	0.5	1	0
8996548.647	0.5	1	0
8996550.447	0.5	1	0
8996552.247	0.5	1	0
8996554.047	0.5	1	1
8996555.847	0.5	1	0
8996569.647	0.5	2	0
8996571.447	0.5	2	0
8996573.247	0.5	2	0
8996575.047	0.5	2	1
8996576.847	0.5	2	0
8996578.647	0.5	2	0
8996580.447	0.5	2	0
8996582.247	0.5	2	1
8996584.047	0.5	2	0
8996585.847	0.5	2	0
8996599.647	0.5	2	0
8996601.447	0.5	2	0
8996603.247	0.5	2	1
8996605.047	0.5	2	0
8996606.847	0.5	2	0
8996608.647	0.5	2	0
8996610.447	0.5	2	0
8996612.247	0.5	2	1
8996614.047	0.5	2	0
8996615.847	0.5	2	0
8996629.646	0.5	3	0
8996631.446	0.5	3	0
8996633.246	0.5	3	0
8996635.046	0.5	3	0
8996636.846	0.5	3	0
8996638.646	0.5	3	1
8996640.446	0.5	3	0
8996642.246	0.5	3	1
8996644.046	0.5	3	0
8996645.846	0.5	3	0
8996659.646	0.5	3	0
8996661.446	0.5	3	0
8996663.246	0.5	3	0
8996665.046	0.5	3	0
8996666.846	0.5	3	1
8996668.646	0.5	3	0
8996670.446	0.5	3	0
8996672.246	0.5	3	1
8996674.046	0.5	3	0
8996675.846	0.5	3	0
8996689.646	0.5	1	0
8996691.446	0.5	1	0
8996693.246	0.5	1	1
8996695.046	0.5	1	0
8996696.846	0.5	1	0
8996698.646	0.5	1	0
8996700.446	0.5	1	1
8996702.245	0.5	1	0
8996704.046	0.5	1	0
8996705.845	0.5	1	0
8996719.645	0.5	1	0
8996721.445	0.5	1	0
8996723.245	0.5	1	1
8996725.045	0.5	1	0
8996726.845	0.5	1	0
8996728.645	0.5	1	0
8996730.446	0.5	1	0
8996732.245	0.5	1	0
8996734.045	0.5	1	0
8996735.845	0.5	1	1
8996749.645	0.5	2	0
8996751.445	0.5	2	0
8996753.245	0.5	2	0
8996755.045	0.5	2	0
8996756.845	0.5	2	0
8996758.645	0.5	2	0
8996760.445	0.5	2	0
8996762.245	0.5	2	1
8996764.045	0.5	2	0
8996765.845	0.5	2	1
8996779.644	0.5	3	0
8996781.444	0.5	3	0
8996783.244	0.5	3	0
8996785.044	0.5	3	0
8996786.844	0.5	3	1
8996788.644	0.5	3	0
8996790.444	0.5	3	0
8996792.244	0.5	3	0
8996794.045	0.5	3	0
8996795.844	0.5	3	1
8996809.644	0.5	2	0
8996811.444	0.5	2	0
8996813.245	0.5	2	1
8996815.044	0.5	2	0
8996816.844	0.5	2	1
8996818.644	0.5	2	0
8996820.444	0.5	2	0
8996822.244	0.5	2	0
8996824.044	0.5	2	0
8996825.844	0.5	2	0
8996839.644	0.5	3	0
8996841.444	0.5	3	0
8996843.244	0.5	3	1
8996845.044	0.5	3	0
8996846.844	0.5	3	0
8996848.644	0.5	3	0
8996850.444	0.5	3	1
8996852.244	0.5	3	0
8996854.044	0.5	3	0
8996855.843	0.5	3	0
8996869.643	0.5	1	0
8996871.443	0.5	1	1
8996873.243	0.5	1	0
8996875.043	0.5	1	0
8996876.843	0.5	1	0
8996878.643	0.5	1	0
8996880.443	0.5	1	0
8996882.243	0.5	1	0
8996884.043	0.5	1	0
8996885.843	0.5	1	1
8996899.643	0.5	1	0
8996901.443	0.5	1	0
8996903.243	0.5	1	0
8996905.043	0.5	1	0
8996906.843	0.5	1	1
8996908.643	0.5	1	0
8996910.443	0.5	1	0
8996912.243	0.5	1	1
8996914.044	0.5	1	0
8996915.843	0.5	1	0
8996929.644	0.5	2	0
8996931.443	0.5	2	1
8996933.243	0.5	2	0
8996935.043	0.5	2	0
8996936.843	0.5	2	0
8996938.642	0.5	2	1
8996940.442	0.5	2	0
8996942.242	0.5	2	0
8996944.042	0.5	2	0
8996945.842	0.5	2	0
8996959.643	0.5	2	0
8996961.442	0.5	2	0
8996963.242	0.5	2	1
8996965.043	0.5	2	0
8996966.842	0.5	2	0
8996968.642	0.5	2	0
8996970.442	0.5	2	0
8996972.242	0.5	2	1
8996974.042	0.5	2	0
8996975.842	0.5	2	0
8996989.644	0.5	3	0
8996991.442	0.5	3	1
8996993.242	0.5	3	0
8996995.042	0.5	3	0
8996996.842	0.5	3	0
8996998.642	0.5	3	0
8997000.442	0.5	3	1
8997002.242	0.5	3	0
8997004.042	0.5	3	0
8997005.842	0.5	3	0
8997019.642	0.5	3	0
8997021.441	0.5	3	1
8997023.241	0.5	3	0
8997025.041	0.5	3	0
8997026.841	0.5	3	0
8997028.641	0.5	3	0
8997030.441	0.5	3	0
8997032.241	0.5	3	1
8997034.041	0.5	3	0
8997035.841	0.5	3	0
8997049.641	0.5	2	0
8997051.441	0.5	2	0
8997053.241	0.5	2	0
8997055.041	0.5	2	0
8997056.841	0.5	2	0
8997058.641	0.5	2	0
8997060.441	0.5	2	1
8997062.241	0.5	2	0
8997064.041	0.5	2	1
8997065.841	0.5	2	0
8997079.641	0.5	1	0
8997081.441	0.5	1	0
8997083.241	0.5	1	1
8997085.041	0.5	1	0
8997086.841	0.5	1	0
8997088.641	0.5	1	0
8997090.441	0.5	1	0
8997092.24	0.5	1	1
8997094.041	0.5	1	0
8997095.84	0.5	1	0
8997109.64	0.5	2	0
8997111.44	0.5	2	0
8997113.24	0.5	2	0
8997115.04	0.5	2	0
8997116.84	0.5	2	0
8997118.64	0.5	2	0
8997120.44	0.5	2	1
8997122.24	0.5	2	0
8997124.04	0.5	2	0
8997125.84	0.5	2	1
