onset	duration	type	choice	rwdval	RT
930405.9511	3	bandit	3	0	1.0066
930412.9375	3	bandit	1	10	1.9918
930420.9175	3	bandit	1	0	0.9513
930430.9053	3	bandit	1	0	0.9788
930437.8884	3	bandit	3	0	0.5745
930444.8672	3	bandit	1	0	0.8163
930454.8671	3	bandit	3	10	1.1417
930461.8503	3	bandit	3	0	1.4868
930468.8379	3	bandit	3	10	1.3428
930475.8199	3	bandit	3	10	1.1214
930483.8045	3	bandit	3	10	1.0418
930491.7833	3	bandit	3	0	0.9806
930506.4167	3	bandit	1	0	1.6009
930513.3997	3	bandit	1	0	1.7569
930520.3997	3	bandit	1	0	0.8042
930527.3866	3	bandit	2	10	1.194
930535.3661	3	bandit	2	10	1.4119
930542.353	3	bandit	2	0	1.7284
930550.3326	3	bandit	2	0	0.9035
930558.3158	3	bandit	2	0	1.0253
930565.299	3	bandit	2	10	1.2627
930573.2823	3	bandit	2	0	1.1362
930580.27	3	bandit	3	0	0.6696
930589.2655	3	bandit	3	10	0.8174
930596.2486	3	bandit	3	0	1.2676
930603.2359	3	bandit	3	0	1.4657
930610.2152	3	bandit	2	10	1.3177
930617.2151	3	bandit	2	0	1.1828
930624.1983	3	bandit	2	10	0.9043
930631.1983	3	bandit	2	0	0.6759
930638.1815	3	bandit	3	0	1.2677
930645.1694	3	bandit	3	10	1.0403
930652.1525	3	bandit	3	0	1.4851
930659.1312	3	bandit	2	10	1.9713
930666.1144	3	bandit	2	0	1.3764
930674.0977	3	bandit	2	10	1.2212
930681.0851	3	bandit	2	10	1.1019
930688.0684	3	bandit	2	10	1.4101
930695.0519	3	bandit	2	10	1.5899
930702.0306	3	bandit	2	10	1.6747
930709.0188	3	bandit	2	10	1.1198
930716.0139	3	bandit	2	10	1.0557
