onset	duration	type	choice	rwdval	RT
1015388.626	3	bandit	1	0	1.1866
1015396.607	3	bandit	3	0	1.2384
1015405.591	3	bandit	2	0	1.2595
1015413.574	3	bandit	1	0	1.2584
1015420.558	3	bandit	1	10	1.2041
1015427.539	3	bandit	1	0	1.1731
1015434.524	3	bandit	2	0	0.6358
1015441.506	3	bandit	1	0	1.4328
1015448.489	3	bandit	3	0	1.0162
1015455.474	3	bandit	3	10	1.0654
1015462.456	3	bandit	1	0	1.4536
1015469.44	3	bandit	3	0	0.6478
1015477.423	3	bandit	1	10	0.5283
1015484.405	3	bandit	1	10	1.131
1015495.389	3	bandit	1	0	1.586
1015503.371	3	bandit	2	0	1.1655
1015511.355	3	bandit	3	10	0.9828
1015518.339	3	bandit	3	0	1.3597
1015525.323	3	bandit	2	0	1.2272
1015533.305	3	bandit	1	0	1.0374
1015541.289	3	bandit	3	0	1.4132
1015550.272	3	bandit	1	10	1.0848
1015557.255	3	bandit	1	10	1.2406
1015564.239	3	bandit	1	0	1.4735
1015573.224	3	bandit	2	0	1.5066
1015580.206	3	bandit	3	0	1.0307
1015587.188	3	bandit	1	10	0.6353
1015594.171	3	bandit	1	10	1.1648
1015601.156	3	bandit	1	10	1.4076
1015611.141	3	bandit	1	0	1.7295
1015625.736	3	bandit	2	0	1.5265
1015632.721	3	bandit	1	0	1.4803
1015640.706	3	bandit	3	0	0.5036
1015649.688	3	bandit	1	0	0.5691
1015656.671	3	bandit	2	0	0.7722
1015663.655	3	bandit	2	0	0.7448
1015670.638	3	bandit	1	0	0.8827
1015677.62	3	bandit	3	10	0.7706
1015684.604	3	bandit	3	0	1.0627
1015694.589	3	bandit	2	0	1.4735
1015701.57	3	bandit	1	10	1.3687
1015708.553	3	bandit	1	0	0.9974
1015716.538	3	bandit	3	10	0.8521
1015723.521	3	bandit	3	10	1.2851
1015730.504	3	bandit	3	0	1.1851
1015737.487	3	bandit	3	10	1.3602
1015744.471	3	bandit	1	0	1.546
1015753.455	3	bandit	3	0	0.8166
1015763.437	3	bandit	3	10	0.6969
1015770.42	3	bandit	3	10	1.2521
1015777.404	3	bandit	3	10	1.5949
1015784.387	3	bandit	3	10	1.6676
1015791.37	3	bandit	3	10	1.7769
1015798.353	3	bandit	3	0	1.6142
1015805.336	3	bandit	3	10	0.8424
1015812.322	3	bandit	3	0	1.2389
1015819.304	3	bandit	2	0	1.0509
1015826.288	3	bandit	1	0	0.5756
1015833.27	3	bandit	3	10	0.5354
1015840.254	3	bandit	3	0	1.003
1015854.517	3	bandit	1	0	1.3321
1015862.503	3	bandit	2	0	0.6241
1015869.487	3	bandit	2	10	0.6076
1015876.468	3	bandit	2	0	1.0062
1015883.452	3	bandit	3	10	0.8095
1015890.436	3	bandit	3	0	1.0576
1015897.419	3	bandit	2	0	1.0591
1015904.402	3	bandit	1	10	0.4896
1015911.386	3	bandit	1	10	1.0573
1015918.368	3	bandit	1	0	1.143
1015925.353	3	bandit	3	10	0.5961
1015932.336	3	bandit	3	0	1.1844
1015939.318	3	bandit	2	0	1.7235
1015950.299	3	bandit	2	0	0.6278
1015957.285	3	bandit	1	0	0.9161
1015964.267	3	bandit	2	10	0.6904
1015971.252	3	bandit	2	10	1.0183
1015979.233	3	bandit	2	10	0.7699
1015986.218	3	bandit	2	0	2.5128
1015993.203	3	bandit	1	10	1.6427
1016001.182	3	bandit	1	10	0.6088
1016008.167	3	bandit	1	10	1.7375
1016018.152	3	bandit	1	0	1.0707
1016026.131	3	bandit	2	0	0.3862
1016033.118	3	bandit	1	10	0.4948
1016041.102	3	bandit	1	0	0.9168
1016048.086	3	bandit	3	0	0.8238
1016056.068	3	bandit	2	0	0.743
1016063.047	3	bandit	2	0	0.708
