onset	duration	type	choice	rwdval	RT
2668686.683	3	bandit	3	10	0.632
2668693.701	3	bandit	3	10	1.1867
2668700.68	3	bandit	3	10	1.3081
2668707.667	3	bandit	3	0	1.5524
2668714.663	3	bandit	3	0	0.7721
2668721.646	3	bandit	3	10	0.5652
2668728.646	3	bandit	0	0	3.0032
2668735.646	3	bandit	3	10	0.3156
2668744.629	3	bandit	3	10	0.5916
2668751.629	3	bandit	3	0	0.9626
2668761.612	3	bandit	3	0	0.9352
2668768.595	3	bandit	3	10	0.9553
2668775.579	3	bandit	3	10	1.0713
2668782.562	3	bandit	3	0	0.8111
2668789.562	3	bandit	3	10	0.7472
2668796.545	3	bandit	3	10	0.8338
2668805.528	3	bandit	3	10	1.4205
2668813.512	3	bandit	3	10	0.6996
2668820.495	3	bandit	3	10	0.6662
2668827.495	3	bandit	3	0	0.8617
2668836.478	3	bandit	3	0	0.5583
2668843.461	3	bandit	3	10	0.7275
2668851.444	3	bandit	3	10	0.6637
2668859.428	3	bandit	3	0	0.8864
2668868.411	3	bandit	3	0	0.5299
